CODGEO;P17_POP;P17_LOG;P17_RP;P17_LOGVAC;P17_RP_PROP;MED17;TP6017;P17_CHOM1564;P17_ACT1564;INSEE_COM;REG;DEP
15221;1360.0;616.464811783962;545.000000000001;32.2094926350246;451.22648657239006;21990.0;;48.865153569045894;631.438847735914;15221;84;15
15223;214.0;164.0;97.0;15.0;80.0;17270.0;;4.0;90.0;15223;84;15
15224;125.0;80.7436280366388;57.459677419354705;5.06172839506175;47.37903225806439;20650.0;;1.00806451612903;55.443548387096605;15224;84;15
15226;194.0;150.88885645479098;90.46632124352341;16.1126760563381;76.3937823834198;19400.0;;7.036269430051821;81.4196891191711;15226;84;15
15228;476.0;370.34811558525297;236.987234042554;11.942765511286499;196.47659574468102;18700.0;;13.1659574468085;203.565957446809;15228;84;15
15231;581.0;378.522911050944;258.99999999973096;60.2722371967655;222.337342767752;18490.0;;13.8300177637586;273.23871447236;15231;84;15
15234;329.0;197.994623655914;143.0;11.413978494623699;131.53224248586798;20100.0;;3.0708832459654;160.83889958937598;15234;84;15
15235;584.0;322.0;243.0;38.0;196.00991692268997;18990.0;;21.82679987284;282.800782295951;15235;84;15
15236;604.0;552.950639853747;291.99999999999903;75.274223034735;231.66943934538799;19450.0;;17.9687388390949;263.299083801515;15236;84;15
15248;565.0;374.703324808184;262.0;63.9667519181586;209.125549321991;20240.0;;22.1691587452988;287.28417386738096;15248;84;15
15250;506.0;362.06906077348;232.0;19.157458563535897;183.543139090508;18590.0;;23.050319816884603;225.86455186892601;15250;84;15
15252;430.0;240.358974358975;186.000000000001;18.461538461538503;161.458177447023;20830.0;;20.347514851312198;203.893298910569;15252;84;15
15254;112.0;97.80392156862742;56.4705882352941;12.793650793650801;46.1176470588235;17370.0;;6.588235294117639;43.29411764705879;15254;84;15
15255;1205.0;553.861566483975;478.99999999945703;47.1730418943533;415.402657425271;21250.0;;37.910518134978105;604.443072580842;15255;84;15
15256;56.0;92.7241379310345;35.7241379310345;7.0;28.0;;;1.93103448275862;26.0689655172414;15256;84;15
15258;1828.0;1443.5640465793301;845.0;231.83114992722;553.3436018294909;20150.0;;63.92387692116299;787.107294033172;15258;84;15
15259;248.0;181.0;109.0;30.0;91.0;18270.0;;8.0;128.0;15259;84;15
15260;111.0;136.0;61.0;7.0;57.0;;;2.0;27.0;15260;84;15
15261;820.0;530.0;377.0;57.0;301.0;20600.0;;25.0;391.0;15261;84;15
15262;556.0;292.0;227.0;20.0;200.0;20970.0;;14.0;288.0;15262;84;15
15264;265.0;223.0;125.0;30.0;101.0;18450.0;;12.0;126.0;15264;84;15
15265;1699.0;1110.35978739003;821.058712121214;161.78020656479902;540.197180134681;19290.0;;66.6277356902359;685.7531565656581;15265;84;15
15266;550.0;300.177419354839;245.0;31.0999999999999;206.513775301689;21730.0;;20.6663680876642;279.93561737061697;15266;84;15
15267;4293.0;1907.4890824435397;1716.18204619621;135.339552238806;1467.76705817305;22310.0;6.0;147.727651452294;2011.13823922698;15267;84;15
15268;1250.0;785.0;551.0;61.0;430.0;20340.0;;46.0;488.0;15268;84;15
16001;484.0;363.534393772509;211.917727105842;74.78389639639659;170.684866175746;17450.0;;26.849304791690397;176.438288631108;16001;75;16
16002;525.0;285.487943525915;221.716514954486;27.9;172.70693276134202;18020.0;;37.6872119649264;218.396033061003;16002;75;16
16003;857.0;438.429356586428;380.351961950413;40.5445962553314;284.0095124854;19430.0;;56.199762187923795;421.480380499491;16003;75;16
16005;1591.0;933.1689369483231;727.5022702816569;128.421052631579;502.42434360501295;18110.0;;82.0546648638391;589.483282702127;16005;75;16
16007;468.0;366.817581031511;241.580993520517;45.972924529352206;200.138228941684;17840.0;;24.259179265658602;195.084233261338;16007;75;16
16008;319.0;204.0;148.0;10.0;112.0;18690.0;;21.0;152.0;16008;75;16
16009;368.0;264.511074561404;182.063157894737;34.5389921171172;152.042105263158;17190.0;;16.4631578947368;159.789473684211;16009;75;16
16010;180.0;114.69461077844299;92.6946107784435;19.461538461538503;63.5928143712578;21780.0;;7.54491017964075;84.0718562874255;16010;75;16
16011;581.0;288.773666239863;257.767605633802;27.5609427609428;211.73767605633802;21380.0;;23.5264084507042;294.59154929577403;16011;75;16
16012;509.0;233.0;213.0;16.0;177.0;22660.0;;25.0;253.0;16012;75;16
16013;329.0;191.0;147.0;18.0;129.0;21730.0;;16.0;149.0;16013;75;16
16014;127.0;61.98738983050839;49.784;12.203389830508401;48.768;20110.0;;6.096;59.943999999999996;16014;75;16
16015;41740.0;26091.489315014198;22534.730715926;3048.42893331731;7966.27102931649;18320.0;24.0;4645.80585774408;19598.927547446;16015;75;16
16016;829.0;503.22999999999803;387.999999999998;63.126000000000005;302.563770320297;19590.0;;38.9320156891455;369.33884066776;16016;75;16
16018;723.0;347.700187342868;312.92917285011396;26.5895993179879;258.242521284075;23220.0;;31.3941888619856;343.23158634695096;16018;75;16
16019;1224.0;571.8969403120179;519.182481751825;49.89046970875461;437.78102189781;21020.0;;55.5912408759124;601.576642335766;16019;75;16
16020;386.0;264.546184738941;151.99999999998502;37.8473895582329;106.14825686666401;16470.0;;24.602291593573398;139.736583039039;16020;75;16
16023;621.0;412.878615326728;281.878615326727;41.6567164179105;223.45408252853298;18520.0;;42.2144738492411;237.630528032108;16023;75;16
16024;513.0;256.0;218.0;16.0;175.0;21020.0;;33.0;252.0;16024;75;16
16025;1257.0;713.833072919935;587.169351761368;99.85169259215459;391.10761319745103;17960.0;;60.951835822979405;529.23391037275;16025;75;16
16026;1337.0;630.0178571428501;571.999999999993;34.607142857142804;480.323443093458;23520.0;;50.1597282181725;628.536301325537;16026;75;16
16028;4672.0;2668.80593772627;2226.99999999999;364.136857349745;1141.3252664792;18450.0;19.0;343.610308904551;1977.49554846129;16028;75;16
16030;1027.0;484.223446002099;434.32480217626;31.6024744230312;368.932079151969;21730.0;;35.1363884906637;446.06059641709703;16030;75;16
16032;524.0;282.903319139644;221.37984496124;25.555904658721598;172.63565891472803;20400.0;;30.4651162790697;259.968992248061;16032;75;16
16035;207.0;203.0;111.0;32.0;96.0;17230.0;;7.0;81.0;16035;75;16
16038;315.0;336.416934619508;164.083601286174;57.7708333333333;138.76205787781402;16810.0;;12.1543408360129;108.376205787782;16038;75;16
16040;316.0;181.176534697974;143.96749579797398;10.056497;118.751467912079;19020.0;;18.3559800608396;141.980409972822;16040;75;16
16042;121.0;93.0356416957025;61.580357142857;21.6255081300813;50.7767857142856;21170.0;;6.482142857142839;56.1785714285713;16042;75;16
16044;227.0;150.898465473146;105.604347826087;18.117647058823604;81.9173913043478;19010.0;;13.817391304347801;105.604347826087;16044;75;16
16046;1033.0;649.917476589794;498.66106633338404;104.59102564102601;306.2904524975;18470.0;;64.9804528662395;469.855599847246;16046;75;16
16048;136.0;79.93527131782929;66.41860465116261;9.76203703703704;52.713178294573495;14690.0;;4.21705426356588;49.5503875968991;16048;75;16
16049;406.0;322.114608904935;205.706666666667;3.1461606010342504;151.573333333334;18060.0;;22.7360000000001;148.32533333333402;16049;75;16
16050;260.0;150.145038167939;111.14503816793899;24.0;83.3587786259542;22380.0;;8.93129770992366;131.984732824427;16050;75;16
16055;892.0;423.0;375.0;41.0;322.0;20460.0;;48.0;449.0;16055;75;16
16056;904.0;407.82302770001;348.99999998146006;35.0874200426438;287.134653391192;23470.0;;32.020411510973396;415.830173745678;16056;75;16
16057;322.0;186.992216117216;140.875;35.216783216783206;108.675;20490.0;;12.075;156.975;16057;75;16
16058;1430.0;697.0;626.0;48.0;547.0;23940.0;;69.0;648.0;16058;75;16
16059;175.0;108.553460119341;71.55346011934071;27.0;65.5906717760623;15560.0;;17.8883650298352;70.55966206212759;16059;75;16
16060;466.0;265.0;202.0;26.0;168.0;21160.0;;20.0;209.0;16060;75;16
16061;4221.0;1653.0;1543.0;90.0;1277.0;21850.0;6.0;171.0;2338.0;16061;75;16
16064;1096.0;646.805900621114;472.999999999996;110.512422360249;379.433311552152;19170.0;;50.68701907492189;485.91457749933096;16064;75;16
16065;639.0;418.80795264562204;265.04260688027597;67.2147918614984;218.45308613960302;15500.0;;37.2716165925389;211.20582735771998;16065;75;16
16066;486.0;441.89803817227204;258.711206896552;74.0542509412486;201.103448275862;17600.0;;26.1853448275862;179.10775862069;16066;75;16
16067;463.0;231.0;194.0;28.0;151.0;19940.0;;34.0;236.0;16067;75;16
16068;572.0;411.14524839514803;257.146902654866;71.9992265798717;220.700884955751;17990.0;;39.4831858407078;243.98584070796397;16068;75;16
16069;402.0;234.530498866213;189.719387755102;22.952032520325304;149.724489795918;18540.0;;17.4336734693877;197.923469387755;16069;75;16
16070;1651.0;1112.0185024995899;818.68663501205;217.42170369683498;565.484582946467;19320.0;;100.22581227596001;595.024822354119;16070;75;16
16071;570.0;308.796954314721;249.796954314721;30.0175438596493;190.0;18700.0;;27.9695431472081;264.263959390863;16071;75;16
16072;508.0;253.075342854871;210.446194225722;12.887882143696102;161.574803149607;19340.0;;29.9212598425197;250.343832020997;16072;75;16
16073;1759.0;1202.46938453036;852.1953894524249;224.75914684167302;478.8057332646;16800.0;;112.31245595095501;585.674692344616;16073;75;16
16074;324.0;173.870835332374;139.13513513513502;16.871625810087398;116.75675675675699;20460.0;;10.702702702702698;159.567567567568;16074;75;16
16075;247.0;114.60080645161301;98.60080645161291;15.0;76.6895161290323;20500.0;;10.9556451612903;116.52822580645201;16075;75;16
16076;874.0;595.9999999779441;448.999999977944;94.0;314.24609104308996;18810.0;;34.472230241036;321.048768791958;16076;75;16
16077;501.0;240.0;210.0;20.0;172.0;22220.0;;19.0;272.0;16077;75;16
16078;5151.0;2450.0;2237.0;166.0;1910.0;23080.0;6.0;213.0;2430.0;16078;75;16
16079;332.0;197.683417085426;134.999999999999;33.8291457286432;110.048656236722;20390.0;;17.1975281464523;143.35696414568702;16079;75;16
16081;214.0;117.0;91.0;12.0;79.0;20090.0;;17.0;88.0;16081;75;16
16082;693.0;364.061855670103;300.061855670103;25.2121212121212;228.618556701031;19310.0;;44.907216494845294;321.494845360824;16082;75;16
16083;355.0;235.92134295188202;171.40592444968001;23.3751516312328;137.960866020474;17910.0;;17.767687290515603;128.466006884682;16083;75;16
16084;337.0;241.0;155.0;35.0;124.984317129415;19950.0;;20.8413344324735;137.429273893884;16084;75;16
16085;3046.0;1697.21194715678;1460.9999999999698;190.591614014934;926.885374368824;18510.0;17.0;194.34460568181302;1275.76552159744;16085;75;16
16086;880.0;537.53049903072;397.999999954934;82.9094269870611;348.58077018430396;19910.0;;51.278507440443896;329.300795791879;16086;75;16
16088;1102.0;556.336380350622;488.21917808219104;42.449850689022206;420.913242009132;22100.0;;52.2328767123284;550.49315068493;16088;75;16
16089;3714.0;1899.5785659802102;1713.08581235702;149.37526382439898;1165.65617848973;21600.0;10.0;183.47654462243;1627.83683650443;16089;75;16
16090;3536.0;1863.2800829875698;1593.0000000000198;214.221991701245;1030.47404770044;19830.0;13.0;216.242086119236;1548.53407966529;16090;75;16
16093;1558.0;769.622340423907;651.999999998375;93.4946808510638;539.460364056254;20970.0;;91.337954655593;738.801918440764;16093;75;16
16095;135.0;103.5;67.5;7.0;58.695652173913004;19070.0;;2.93478260869565;48.913043478260896;16095;75;16
16096;413.0;291.020924908425;196.572115384615;46.7166154633897;169.766826923077;18230.0;;21.841346153846196;166.788461538462;16096;75;16
16097;2344.0;1188.86500641374;1061.15833974707;80.3748251748252;862.573045840472;22350.0;;83.5076620530327;1024.41990075677;16097;75;16
16099;220.0;132.0;100.0;7.0;79.0;21010.0;;8.0;87.0;16099;75;16
16100;751.0;446.19305856833296;335.000000000003;43.4663774403473;301.65970665201803;20080.0;;32.947347584818;309.797204625265;16100;75;16
16101;1029.0;447.78923766816297;403.00000000000097;34.609865470852;341.95286559047;21850.0;;47.1591388616144;521.0088598263901;16101;75;16
16102;18825.0;11291.0773431273;9823.487971350709;1161.49136178321;4660.773804289311;20110.0;18.0;1527.0434173987398;8935.981611482159;16102;75;16
16103;124.0;105.0;62.0;9.0;50.0;16870.0;;4.0;48.0;16103;75;16
16104;477.0;309.0;226.0;12.0;169.0;19750.0;;40.0;217.0;16104;75;16
16105;607.0;317.40764331210204;253.0;41.26114649681521;210.65139115112203;18850.0;;22.3652176077777;275.8883968687;16105;75;16
16106;2670.0;1785.0;1235.0;375.0;813.0;19690.0;17.0;170.0;996.0;16106;75;16
16107;537.0;278.09046003816;226.26404494382004;32.391509433962305;167.93820224719101;20340.0;;30.1685393258427;274.533707865169;16107;75;16
16108;133.0;75.0;56.0;9.0;45.0;17960.0;;6.0;61.0;16108;75;16
16109;733.0;308.127450980392;268.99999999999903;27.0882352941177;226.893130921621;19310.0;;31.249962591869;347.60453731733;16109;75;16
16110;792.0;464.493424362582;354.70668223145304;61.504249778530905;275.11485399772204;18430.0;;50.8172205147945;333.304016703404;16110;75;16
16113;7732.0;4156.0;3751.0;367.0;1794.0;19260.0;16.0;616.0;3432.0;16113;75;16
16114;159.0;122.939393939394;72.2727272727273;11.1466666666666;61.6727272727273;17740.0;;7.70909090909091;59.7454545454546;16114;75;16
16116;404.0;225.0;186.0;23.0;132.0;19890.0;;11.0;189.0;16116;75;16
16117;125.0;88.2377450980394;59.3750000000002;14.8969006957622;43.75000000000011;19090.0;;0.0;48.9583333333335;16117;75;16
16119;1322.0;700.977630323389;589.290036900369;74.81984413775079;460.50479704797095;20360.0;;73.1734317343174;575.630996309963;16119;75;16
16120;1518.0;663.729621029701;612.43240740741;39.7995622931568;520.517592592595;23840.0;;52.95092592592611;670.371296296299;16120;75;16
16121;469.0;237.293673031687;207.85227272727298;18.2739726027398;170.545454545454;21140.0;;17.0545454545454;223.840909090909;16121;75;16
16122;143.0;107.0;70.0;19.0;60.0;16340.0;;6.0;58.0;16122;75;16
16123;497.0;243.22033898305;216.999999999999;13.1101694915255;188.503485684146;21680.0;;20.045657614350397;244.20475842468602;16123;75;16
16124;582.0;686.319869362359;306.854130052725;71.9853706007436;255.711775043938;17250.0;;34.7768014059755;205.592267135326;16124;75;16
16128;185.0;144.0;95.0;24.0;76.0;17960.0;;14.0;66.0;16128;75;16
16131;498.0;323.978253133442;246.49563554653;36.9393874542255;181.36467493464198;18700.0;;18.0362660155997;225.45332519499698;16131;75;16
16132;991.0;535.0;436.0;66.0;339.0;19430.0;;45.0;390.0;16132;75;16
16133;201.0;107.28846153846202;89.3333333333338;10.929208472686698;69.0303030303034;21260.0;;3.04545454545456;100.5;16133;75;16
16134;1014.0;645.0;458.0;89.0;368.0;19350.0;;45.0;425.0;16134;75;16
16137;310.0;175.44970414324501;137.00000000123302;19.224852071006;119.755260749943;19450.0;;8.11601865641866;118.52258975169701;16137;75;16
16138;3742.0;1700.6060240961801;1594.9999999997901;94.3277108433738;1214.4556512352099;22250.0;8.0;185.35095671032602;1769.0423195560002;16138;75;16
16139;242.0;96.8988477284392;85.5459065519686;8.733031674208139;81.520216831876;22670.0;;5.0321121501157995;88.56517384203809;16139;75;16
16140;436.0;219.19815664795;175.999999965922;24.110599078341103;150.851775933646;19460.0;;23.012839351785196;204.39412759473498;16140;75;16
16141;322.0;207.0;152.0;27.0;135.0;20980.0;;15.0;147.0;16141;75;16
16143;682.0;325.225396825397;286.380952380952;31.4954954954955;242.095238095238;19930.0;;30.507936507936503;310.984126984127;16143;75;16
16144;402.0;262.057971014493;176.72463768115898;46.8864468864469;146.623188405797;17680.0;;16.5072463768116;165.072463768116;16144;75;16
16145;635.0;306.0;267.0;23.0;234.0;22850.0;;33.0;318.0;16145;75;16
16146;2055.0;915.0;830.0;66.0;717.0;23030.0;;81.0;933.0;16146;75;16
16147;275.0;179.81474668908902;113.89925373134301;21.2957746478872;94.40298507462641;19540.0;;15.391791044776099;133.395522388059;16147;75;16
16148;997.0;543.093571428572;427.33928571428595;75.9847619047621;348.75098309108;19580.0;;55.050574530850895;464.474707422458;16148;75;16
16150;1549.0;763.0;699.0;54.0;588.0;23050.0;;69.0;688.0;16150;75;16
16151;884.0;414.058256853021;372.15801354401805;32.4133957673415;312.293453724605;22850.0;;37.9142212189616;412.067720090294;16151;75;16
16152;716.0;329.127049677258;308.706536856745;15.7794871794872;259.910987482615;23540.0;;25.8915159944367;338.581363004172;16152;75;16
16153;1159.0;613.161585365045;513.999999999191;72.106707317073;414.202125887653;22250.0;;53.3373314405474;549.421061523988;16153;75;16
16154;6010.0;3178.7139717388104;2798.99999999627;333.627315541602;1599.98401031427;20070.0;14.0;434.156249360179;2695.79467022892;16154;75;16
16157;173.0;114.46511627907;80.46511627906959;23.0;67.3895348837208;18310.0;;9.05232558139533;64.3720930232557;16157;75;16
16158;323.0;196.262982030248;150.008838383839;24.411909146715804;127.979568411387;17070.0;;17.8332185491277;146.861799816346;16158;75;16
16160;477.0;242.37804878048698;210.999999999999;21.2560975609756;178.438209523648;21900.0;;13.014238805619199;237.209408009841;16160;75;16
16163;1101.0;538.090215792907;486.434595260093;43.7949826256463;315.263773468768;21330.0;;59.958140966452895;515.512465373974;16163;75;16
16164;243.0;174.923694779117;128.0;19.456166127926398;100.0;16790.0;;24.0;104.0;16164;75;16
