CODGEO;DEP;tx_descolarisation
21154;21;39.8391746777532
21155;21;13.8888888888889
21156;21;30.3030303030303
21157;21;23.076923076923
21158;21;17.4242424242424
21159;21;41.5730337078652
21160;21;25,00
21161;21;26.2295081967213
21162;21;12.5364431486881
21163;21;18,00
21164;21;14.018691588785
21165;21;18.9655172413793
21166;21;33.7471789905724
21167;21;20.2127659574468
21168;21;11.7647058823529
21169;21;8.26446280991736
21170;21;14.0077821011673
21171;21;19.9584726609261
21172;21;32.5308828710067
21173;21;22.8402577193116
21175;21;11.1888111888112
21176;21;10.7142857142857
21177;21;20.1388888888889
21178;21;12.8712682993275
21179;21;11.723923401601
21180;21;20.7207207207207
21181;21;22.9166666666668
21182;21;15.8730158730159
21183;21;17.9681845793215
21184;21;19.607843137255
21185;21;16.8044077134986
21186;21;20.1047229189236
21187;21;14.5833333333333
21189;21;15.0291491508726
21190;21;15.13353115727
21191;21;12.5208681135225
21192;21;9.03614457831325
21193;21;13.9197147971937
21194;21;16.9606512890094
21195;21;16.859949113775
21196;21;19.8146560483403
21197;21;16.6666666666667
21198;21;23.2954545454546
21199;21;20.1754385964911
21200;21;15.2142414942242
21201;21;26.6390899689762
21202;21;25,00
21203;21;16.6666666666667
21204;21;8.57142857142856
21205;21;17.5855730907182
21207;21;11.1111111111111
21208;21;13.1386861313869
21209;21;10.2450896018378
21210;21;18.0058114185555
21211;21;18.0952380952381
21212;21;23.9462380946799
21214;21;34.0277777777778
21215;21;17.8571428571429
21216;21;24.2857142857143
21217;21;9.0909090909091
21218;21;11.2359550561798
21219;21;9.67741935483872
21220;21;22.0183486238532
21221;21;9.67741935483873
21222;21;25.8064516129032
21223;21;8.21337849280271
21224;21;18.9655172413793
21225;21;17.1717171717172
21226;21;15.3526970954357
21227;21;25.4099761359136
21228;21;13.5922330097087
21229;21;28.9473684210526
21230;21;7.19696969696969
21231;21;18.3275646855039
21232;21;23.8709677419355
21233;21;20.1492537313433
21234;21;8.69565217391304
21235;21;20.9302325581395
21236;21;19.5535522563453
21237;21;17.0731707317073
21238;21;11.7021276595745
21239;21;31.1638401849993
21240;21;14.1691892600442
21241;21;11.2109083451286
21242;21;27.3661621700399
21243;21;20.3125
21244;21;14.5454545454545
21245;21;12.1338145070114
21246;21;21.7391304347826
21247;21;31.3525537521379
21248;21;20.8333333333333
21249;21;28.9732264302862
21250;21;16.1764705882353
21251;21;16.0584676185262
21252;21;37.0967741935484
21253;21;18.095238095238
21254;21;11.1801242236024
21255;21;9.98243109057257
21256;21;12.3348017621145
21257;21;14.5833333333333
21258;21;19.1348798510908
21259;21;21.3333333333333
21260;21;18.9727135085267
21261;21;11.0647181628392
21262;21;39.2857142857143
21263;21;12.2633744855967
21264;21;24.390243902439
21265;21;14.0090238822633
21266;21;13.0769230769231
21267;21;17.7098518772895
21268;21;22.1428571428571
21269;21;19.2546583850932
21270;21;6.95513110211622
21271;21;10.7946239806063
21272;21;21.5020759241599
21273;21;14.6442745203424
21274;21;26.1641585544329
21275;21;26.5486725663717
21276;21;22.9166666666667
21277;21;22.7474150664697
21278;21;11.8568338786487
21279;21;47.9999999999999
21280;21;29.2682926829269
21281;21;26.6055045871561
21282;21;20.7792207792207
21283;21;27.7777777777778
21284;21;13.2477444377166
21285;21;27.1215477147864
21286;21;12.6984126984127
21287;21;23.6641221374046
21288;21;30.0813008130081
21289;21;14.1176470588235
21290;21;15.2124315344682
21291;21;17.3584905660377
21292;21;23.9143954445131
21293;21;15.7894736842105
21294;21;23.7730836035281
21295;21;24.4224564372341
21296;21;25.7142857142858
21297;21;12.984097871085
21298;21;15.6626506024097
21299;21;21.3333333333333
21300;21;10.2766798418972
21301;21;12.1212121212121
21302;21;33.9622641509434
21303;21;10,00
21304;21;20.7446808510638
21305;21;36.4572270567052
21306;21;12.2448979591836
21307;21;27.6785714285714
21308;21;29.6774193548388
21309;21;26.0869565217391
21310;21;13.6381278771745
21311;21;30.7692307692307
21312;21;27.2727272727273
21313;21;29.7297297297297
21314;21;21.2121212121212
21315;21;14.4115240294955
21316;21;31.7004308472396
21317;21;25.8807062588175
21319;21;15.8345540122923
21320;21;10.720887245841
21321;21;37.8378378378379
21322;21;33.88909984055
21323;21;17.3469387755102
21324;21;26.4705882352941
21325;21;21.5686274509804
21326;21;27.4193548387097
21327;21;23.4913155452774
21328;21;20.9302325581395
21329;21;20.5882352941177
21330;21;21.9672131147541
21331;21;25.1975239717928
21332;21;26.3147575753523
21333;21;25,00
21334;21;36.8686868686867
21335;21;20.4301075268817
21336;21;34.0062089510318
21337;21;26.8280291740375
21338;21;17.6470588235294
21339;21;9.28381962864722
21340;21;25.3056810838918
21341;21;12.5
21342;21;20.5579490080027
21343;21;28.5714285714286
21344;21;27.7456647398844
21345;21;39.4904458598725
21346;21;39.9209486166008
21347;21;9.375
21348;21;20.4545454545455
21349;21;24.9999999999998
21350;21;24.390243902439
21351;21;19.6319018404908
21352;21;19.5161526343025
21353;21;20.1178052449254
21354;21;24.4897959183674
21355;21;23.3883167296559
21356;21;31.2229530529639
21357;21;41.025641025641
21358;21;25.5474452554744
21359;21;36,00
21360;21;12.7906976744187
21361;21;17.8863288428455
21362;21;18.75
21363;21;23.5619946771183
21364;21;15.8730158730158
21365;21;35.4838709677419
21366;21;19.4805194805194
21367;21;22.6076179884873
21368;21;18.3316928174864
21369;21;14.8148148148148
21370;21;16.6272522983272
21371;21;24.6663536121908
21372;21;26.4705882352941
21373;21;10.507880910683
21374;21;25.5033557046979
21375;21;24.561403508772
21376;21;7.57575757575758
21377;21;26.3157894736842
21378;21;19.047619047619
21379;21;22.65625
21380;21;18.9189189189189
21381;21;19.1780821917808
21382;21;22.2222222222223
21383;21;21.3112769203244
21384;21;18.75
21385;21;13.1147540983607
21386;21;13.1038869691094
21387;21;15.6626506024096
21388;21;12.5925925925926
21389;21;23.2238426893583
21390;21;19.3392630241423
21391;21;15.3031566536752
21392;21;23.529411764706
21393;21;18.2608695652174
21394;21;24.2187500000001
21395;21;20.5882352941176
21396;21;35,00
21397;21;21.7687074829932
21398;21;22.3484848484848
21399;21;22.2972972972972
21400;21;21.6216216216216
21401;21;16.6326755458155
21402;21;37.5
21403;21;20.2898550724638
21404;21;24.8932161871708
21405;21;18.2444061962134
21406;21;15.9235668789808
21407;21;13.3720930232558
21408;21;21.8674756428764
21409;21;16.862302316287
21410;21;14.8148148148148
21411;21;10.8374384236453
21412;21;25.6158332277988
21413;21;14.9501661129568
21414;21;19.327731092437
21415;21;26.388888888889
21416;21;23.1026207683275
21417;21;23.3333333333333
21418;21;30.952380952381
21419;21;35.6622551978122
21420;21;15.1515151515152
21421;21;21.9657599374754
21422;21;20.3703703703704
21423;21;20.5072939431513
21424;21;20.4545454545455
21425;21;30.8253648716658
21426;21;19.6319018404909
21427;21;13.8686131386861
21428;21;23.4374999999999
21429;21;19.6500674870084
21430;21;16.6666666666667
21431;21;12.6050420168068
21432;21;35.9745119882252
21433;21;31.3915857605178
21434;21;19.53125
21435;21;29.9718768457359
21436;21;16.1616161616162
21437;21;21.5568862275449
21438;21;35.483870967742
21439;21;6.06060606060606
21440;21;26.5432098765432
21441;21;25.2760278374885
21442;21;26.7541873260762
21444;21;35,00
21445;21;24.0601503759398
21446;21;35.4264781614968
21447;21;31.25
21448;21;36.3636363636364
21449;21;35.4609929078013
21450;21;21.7054263565891
21451;21;18.3333333333334
21452;21;20.0534496230252
21454;21;33.3333333333333
21455;21;20.9580838323353
21456;21;21.7741935483871
21457;21;26.2295081967213
21458;21;13.5376356024041
21459;21;10.1694915254237
21460;21;41.6666666666667
21461;21;28.2229965156794
21462;21;13.1074640183942
21463;21;28.9473684210526
21464;21;27.97252486973
21465;21;21.875
21466;21;19.4444444444444
21467;21;22.1153846153846
21468;21;28.5714285714286
21469;21;12.6159687003318
21470;21;16.1290322580645
21471;21;24.9102648422219
21472;21;24.6268656716418
21473;21;16.8793484906657
21474;21;18.4182147683541
21475;21;20.4388818065994
21476;21;21.7741935483872
21477;21;13.0434782608696
21478;21;14.6872268188337
21479;21;22.8571428571428
21480;21;17.5879396984925
21481;21;16.9083182366765
21482;21;23.829365179043
21483;21;10.9141027798874
21484;21;38.5910113173586
21485;21;23.3964909700897
21487;21;21.4896639104401
21488;21;32.6388888888888
21489;21;21.9999999999999
21490;21;15.9663865546218
21491;21;26.530612244898
21492;21;13.314447592068
21493;21;19.0608185465586
21494;21;22.9508196721311
21495;21;20.8333333333334
21496;21;28.6374946505406
21497;21;12.6760563380281
21498;21;19.4444444444444
21499;21;37.3125586854622
21500;21;20.3997990152226
21501;21;26.7990074441687
21502;21;28.3055880445611
21503;21;23,00
21504;21;12.1621621621622
21505;21;35.2957814526414
21506;21;14.8716848419128
21508;21;11.8732035069864
21510;21;24.0875912408759
21511;21;19.2660550458715
21512;21;21.1160874541723
21514;21;20.9928063663415
21515;21;21.5166614650292
21516;21;23.0769230769231
21517;21;16.1527737575403
21518;21;22.5165562913907
21519;21;34.200484940243
21520;21;10.377358490566
21521;21;10.0931677018634
21522;21;34.0210196803492
21523;21;19.8347107438017
21524;21;15.4929577464788
21525;21;27.2471910112359
21526;21;37.4999999999999
21527;21;14.2220276886165
21528;21;16.822429906542
21529;21;27.7777777777777
21530;21;27.7777777777778
21531;21;30.0442726140955
21532;21;11.3270076238971
21533;21;27.7777777777778
21534;21;14.1293032044143
21535;21;14.6722164412071
21536;21;25.9213993097864
21537;21;26.6666666666667
21538;21;22.1153846153846
21539;21;24.4897959183674
21540;21;16.2193719713024
21541;21;22.0706537924255
21542;21;16.7120519534968
21543;21;31.6455696202532
21544;21;10.6382978723404
21545;21;35.0914289628209
21546;21;26.0869565217391
21547;21;14.7435897435898
21548;21;26.865671641791
21549;21;30.4347826086957
21550;21;26.1363636363636
21552;21;28,00
21553;21;20,00
21554;21;44.0168478681977
21555;21;12.158328933494
21556;21;15.5688622754491
21557;21;25.531914893617
21558;21;20.9662304820301
21559;21;12.2731664541455
21560;21;22.0895339337657
21561;21;16.8141592920354
21562;21;24.1379310344828
21563;21;11.8279569892473
21564;21;14.8091342190518
21565;21;19.7917732780213
21566;21;36.1284009029758
21567;21;22.093023255814
21568;21;28.2366522953493
21569;21;18.8705516097055
21570;21;27.9092776375728
21571;21;19.7604790419162
21572;21;19.8555956678701
21573;21;29.4268305513606
21574;21;20.7482993197279
21575;21;28.0949840667608
21576;21;19.3277310924369
21577;21;27.1028037383178
21578;21;10.6609958814645
21579;21;18.2432432432432
21580;21;17.6991150442477
21581;21;25,00
21582;21;32.0547565867214
21583;21;9.52380952380953
21584;21;30.1919647020579
21585;21;19.7874136794925
21586;21;13.8028464041949
21587;21;16.2162162162162
21588;21;28.3333333333334
21589;21;12.5
21590;21;20.6692913385827
21591;21;11.247352009328
21592;21;7.92682926829266
21593;21;23.5294117647059
21594;21;23.4177215189873
21595;21;15.0442477876105
21596;21;11.1410577616577
21597;21;15,00
21598;21;15.3846153846154
21599;21;27.6259687995292
21600;21;14.6067415730337
21601;21;9.33333333333333
21602;21;26.923076923077
21603;21;26.5422971915459
21604;21;19.1304347826086
21605;21;16.7560321715818
21606;21;16.7786111640142
21607;21;36.5457129644569
21608;21;30.4347826086956
21609;21;16.8682799289016
21610;21;19.0688840516648
21611;21;25.5475467470794
21612;21;26.4705882352941
21613;21;19.4708398978894
21614;21;15.0052551680314
21615;21;22.3471635652978
21616;21;7.49999999999999
21617;21;17.2888491238925
21618;21;32.4834724517363
21619;21;18.562874251497
21620;21;16.2962962962963
21622;21;18.5393258426967
21623;21;14.7278151766968
21624;21;19.3548387096774
21625;21;13.8461538461538
21626;21;35.4166666666667
21627;21;28.2051282051282
21628;21;18.5185185185185
21629;21;13.2125317185311
21630;21;18.6335403726708
21631;21;23.2558139534883
21632;21;14.499153208323
21633;21;30.9677419354838
21634;21;25.6637168141593
21635;21;14.6067415730337
21636;21;28.5714285714286
21637;21;29.9363057324841
21638;21;18.2559091175662
21639;21;21.3358070500928
21640;21;23.2394366197183
21641;21;26.3503265533643
21642;21;37.037037037037
21643;21;18.1518151815182
21644;21;17.741935483871
21645;21;26.585701156465
21646;21;21.875
21647;21;25,00
21648;21;24.084108595114
21649;21;15.5555555555555
21650;21;12.3893805309735
21651;21;13.125
21652;21;17.3333333333333
21653;21;13.953488372093
21655;21;39.4594594594594
21656;21;15,00
21657;21;14.8864171910312
21659;21;11.5384615384615
21660;21;16.6666666666667
21661;21;11.5821347464042
21662;21;30,00
21663;21;30.1205532843785
21664;21;28.7878787878788
21665;21;29.0322580645162
21666;21;13.3333333333333
21667;21;18.0272108843537
21669;21;9.61538461538462
21670;21;28.8290074048878
21671;21;33.3333333333333
21672;21;20,00
21673;21;14.9068322981366
21674;21;31.7679055520187
21675;21;41.1764705882353
21676;21;19.2982456140351
21677;21;27.1604938271605
21678;21;19.7452229299362
21679;21;7.52688172043011
21680;21;23.3253773334035
21681;21;24.2857142857143
21682;21;14.4508521315481
21683;21;20.2205882352941
21684;21;19.6648372819691
21685;21;29.575889803871
21686;21;13.9130434782609
21687;21;19.6581196581196
21688;21;16.304347826087
21689;21;9.44881889763779
21690;21;24.2857142857143
21691;21;15.1644535890686
21692;21;15.1727821409473
21693;21;31.4814814814815
21694;21;40.909090909091
21695;21;23.8095238095238
21696;21;18.9189189189189
21698;21;19.7821157085399
21699;21;24.3523917419195
21700;21;34.1772151898734
21701;21;18.4466019417476
21702;21;16.8567360107573
21703;21;30.7692307692308
21704;21;22.7848101265823
21705;21;11.6666666666667
21706;21;31.0821023310149
21707;21;33.2597189690719
21708;21;11.6433005850846
21709;21;26.3888888888889
21710;21;36.0038227657229
21711;21;20.9302325581395
21712;21;18.1347150259068
21713;21;22.8533013776945
21714;21;22.140221402214
21715;21;32.0261437908496
21716;21;15.2173913043478
21717;21;33.9449541284404
22001;22;19.5180722891566
22002;22;14.6811070998797
22003;22;16.09375
22004;22;23.6095438573067
22005;22;29.4024048656124
22006;22;14.4578313253012
22008;22;14.5539906103286
22009;22;29.4573643410854
22011;22;14.5604395604395
22012;22;25.0364340366523
22013;22;23.3213429256595
22014;22;24.4717328737041
22015;22;20.6677219696304
22016;22;25.2110102663697
22018;22;21.3455788440295
22019;22;20.5092602068468
22020;22;29.0019013652887
22021;22;16.9336384439359
22023;22;12.6543209876543
22024;22;24.8284437747192
22025;22;38.1644517669552
22026;22;17.5376848352423
22027;22;29.8550724637681
22028;22;14.9350649350649
22029;22;29.8137921603083
22030;22;15.0810824409163
22031;22;23.8124392946181
22032;22;20.7175641584432
22033;22;18.936877076412
22034;22;14.2547519268368
22035;22;21.9583921833473
22036;22;20.863309352518
22037;22;31.8779884617809
22039;22;34.4568996533613
22040;22;17.6224163370061
22041;22;15.4463506380983
22042;22;14.638677223768
22043;22;30.8444708492376
22044;22;15.5856532129073
22045;22;25.7370182416192
22046;22;26.7320662170448
22047;22;26.0317620697345
22048;22;18.208778173191
22049;22;32.0597336627266
22050;22;20.0678611239278
22052;22;21.5244343266562
22053;22;36.9888475832952
22054;22;20.7613469985359
22055;22;12.6639646265148
22056;22;24.1435848059397
22057;22;13.4680134680135
22059;22;15.1269035532994
22060;22;26.3713791738617
22061;22;16.0594654811566
22062;22;27.8417336050021
22063;22;11.8725097247235
22064;22;38.1353623030249
22065;22;17.4764890282132
22067;22;22.4853854510902
22068;22;25.4716981132075
22069;22;16.867469879518
22070;22;23.1652076766107
22071;22;14.2368249899867
22072;22;20.2427881914848
22073;22;19.1697398409575
22074;22;24.875600054572
22075;22;31.5036788810763
22076;22;24.6222517237894
22077;22;19.2198854583336
22079;22;21.4382139274842
22081;22;21.1814413603316
22082;22;19.2026466836163
22083;22;27.3490525552671
22084;22;17.8662365561735
22085;22;20.2429149797571
22086;22;15.0197628458498
22087;22;23.4551510127954
22088;22;18.8939695414436
22090;22;15.0529899557679
22091;22;8.36120401337793
22092;22;21.6748768472906
22093;22;19.1290148486508
22094;22;11.6260801256874
22095;22;7.09219858156031
22096;22;33.0532212885154
22097;22;17.4667704341851
22098;22;15.2906911157621
22099;22;20.2580735150368
22101;22;13.0071599045346
22103;22;8.88888888888885
22104;22;28.9036249375883
22105;22;17.8804812484374
22106;22;16.1034282834067
22107;22;24.3008678881389
22108;22;11.2244897959184
22109;22;22.4375192323841
22110;22;10.5918893737179
22111;22;25.9818731117825
22112;22;19.2263196820053
22113;22;17.8421618060192
22114;22;29.0608599455297
22115;22;24.5448539691825
22116;22;12.1438057932953
22117;22;15.7481172778783
22118;22;17.9545016276917
22119;22;17.1673819742489
22121;22;27.3737824355459
22122;22;34.5386516230082
22124;22;16.2431443534183
22126;22;22.2222222222222
22127;22;21.5585099084428
22128;22;21.0202892568195
22129;22;21.6666666666666
22131;22;25.748502994012
22132;22;38.045611475807
22133;22;20.4774822965911
22134;22;15.6389232839761
22135;22;22.228670445667
22136;22;28.8250659497832
22137;22;22.2689075630252
22138;22;28.3267796702222
22139;22;22.3880597014926
22140;22;14.1350401793659
22141;22;10.1190476190476
22143;22;27.0625838567517
22144;22;19.3187664048279
22145;22;29.0964835874135
22146;22;21.7060961125318
22147;22;32.6916694344783
22148;22;30.0743087274072
22149;22;28.1517041033451
22150;22;17.292719680743
22152;22;27.5480592801606
22153;22;43.0314698505564
22155;22;24.4749219350213
22156;22;17.3424026224544
22157;22;21.3940156397065
22158;22;28.7652345082249
22160;22;13.5095447870778
22161;22;25.3443526170799
22162;22;20.7547907013322
22163;22;16.5370881146141
22164;22;21.5796008032003
22165;22;12.6728110599079
22166;22;21.6865876199041
22168;22;16.8939187575844
22169;22;18.6077858067915
22170;22;16.079105760963
22171;22;19.633523121265
22172;22;28.500687045553
22174;22;22.6409221005088
22175;22;23.2499634970262
22176;22;19.2623772299058
22177;22;16.4526104122387
22178;22;15.5601600535656
22179;22;23.7991266375546
22180;22;20.3223545900491
22181;22;18.1090589726377
22182;22;15.2147473781746
22183;22;33.4092737783253
22184;22;24.8293539520167
22185;22;27.3103331283656
22186;22;19.2784992784993
22187;22;16.1372326065834
22188;22;16.9371639533441
22189;22;19.6638494570718
22190;22;20.3129953803892
22193;22;22.058222716946
22194;22;21.4386718782615
22195;22;26.9985882414999
22196;22;17.5269047973698
22197;22;20.0184131993764
22198;22;13.9329624023784
22199;22;25.8405186930852
22200;22;19.4570135746607
22201;22;25.948406676783
22202;22;19.7051608028103
22203;22;25.039771894181
22204;22;20.1458497065282
22205;22;21.3604674212841
22206;22;20.0301507665106
22207;22;24.5985068738928
22208;22;22.4193548387097
22209;22;22.4463704337541
22210;22;14.8771183853991
22211;22;15.3623188405797
22212;22;16.2528216704288
22213;22;17.0230488888779
22214;22;19.5632232432413
22215;22;20.8435971421853
22216;22;29.6143453579373
22217;22;31.6647897356239
22218;22;19.468055502301
22219;22;21.7831968644138
22220;22;22.9065424295317
22221;22;20.0145032632342
22222;22;20.2967673555909
22223;22;17.2521313008774
22224;22;11.9281045751634
22225;22;24.0118061334044
22226;22;21.5301279096651
22227;22;21.6949152542373
22228;22;22.4678731693698
22229;22;21.1722488038278
22231;22;31.7238225562208
22232;22;16.3861459204051
22233;22;16.1645422943221
22234;22;19.5898446847408
22235;22;15.3338282505775
22236;22;20.2622743102384
22237;22;20,00
22238;22;21.7859421441622
22239;22;17.6906779661017
22240;22;31.5270162374174
22241;22;24.4274809160306
22242;22;23.2349191320753
22243;22;15.4022988505747
22244;22;24.219915320408
22245;22;17.4295088849047
22246;22;17.0101124610453
22248;22;26.7502015907077
22249;22;18.1274900398406
22250;22;26.8806051629435
22251;22;13.9754248566377
22254;22;15.5172413793103
22255;22;23.1132075471698
22256;22;19.9826076112638
22257;22;17.8258301519858
22258;22;22.8687407032437
22259;22;23.1714975350742
22260;22;29.2396898712486
22261;22;15.4716981132076
22262;22;26.2605130057575
22263;22;20.2290076335878
22264;22;19.2748643755552
22265;22;18.1180760992235
22266;22;31.0317868184395
22267;22;30.0006458474392
22268;22;19.6936542669584
22269;22;20.2576139610213
22271;22;16.8998327148921
22272;22;20.0630562175783
22273;22;22.3600737274313
22274;22;11.3487086211027
22275;22;19.9355101428851
22276;22;14.1859328080341
22277;22;19.8270893371758
22278;22;20.0306742092247
22279;22;20.504009163803
22280;22;13.8149556400506
22281;22;20.7363853370457
22282;22;22.6751097991541
22283;22;17.6642335766423
22284;22;20.6140350877193
22285;22;19.5238095238096
22286;22;20.6513415554491
22287;22;18.2307980758648
22288;22;28.2662765894218
22289;22;24.5714285714286
22291;22;21.6931216931217
22293;22;16.3934426229508
22294;22;20.6611570247934
22295;22;19.0908828421602
22296;22;22.2448979591837
22299;22;13.4011090573012
22300;22;25.9064223119581
22302;22;17.9708947549202
22304;22;24.4858462722997
22305;22;20.0807358484369
22306;22;17.3528526463383
22307;22;16.1005434782609
22308;22;21.6599190283401
22309;22;23.2258064516129
22310;22;23.4840887232091
22311;22;20.2531413870957
22312;22;17.0588235294118
22313;22;19.3957715695176
22314;22;19.8675496688742
22315;22;19.2729199290603
22316;22;33.8503694418317
22317;22;26.2634039708801
22318;22;28.1589426743178
22319;22;13.782825017375
22320;22;25.1854364810124
22321;22;24.0704145452199
22322;22;18.741349846567
22323;22;17.1850576757614
22324;22;14.5116279069767
22325;22;14.5228215767635
22326;22;19.1913517125432
22327;22;15.0716405623114
22328;22;24.0569801596675
22330;22;20.4545454545454
22331;22;19.4444444444445
22332;22;14.1689373297003
22333;22;23.2558139534884
22334;22;13.7254901960784
22335;22;30.8510638297872
22337;22;21.5590742996345
22338;22;15.0098515001656
22339;22;14.8469458610858
22340;22;15.5673340553318
22341;22;22.7070245001206
22342;22;29.1403515221995
22343;22;16.1334556541158
22344;22;33.4932589250341
22345;22;24.2291580418411
22346;22;19.3837452106074
22347;22;15.2912621359223
22348;22;24.8633879781421
22349;22;15.0291881767499
22350;22;14.3835616438356
22351;22;22.4989297726514
22352;22;21.1091568967878
22353;22;17.4520948206666
22354;22;16.7417234948761
22356;22;13.1927693048416
22358;22;15.9674043002391
22359;22;17.3267289059068
22360;22;17.0330113401362
22361;22;10.4033970276008
22362;22;27.0571552496565
22363;22;21.3155588629269
22364;22;16.8910864806937
22365;22;10.0660964466172
22366;22;21.7140154167458
22368;22;12.9390018484288
22369;22;25.8560539800148
22370;22;13.8297872340426
22371;22;31.2764560797997
22372;22;18.8774736081386
22373;22;23.0769230769231
22375;22;17.2816905465711
22376;22;21.2018737251239
22377;22;13.6498516320475
22378;22;22.6027397260275
22379;22;14.5051194539249
22380;22;18.5185185185185
22381;22;14.9087952655373
22383;22;17.8377410812081
22384;22;27.5410919587731
22385;22;13.9650872817955
22386;22;18.8598273799643
22387;22;21.1111111111111
22388;22;21.6374983580434
22389;22;15.570652173913
22390;22;16.4300744490503
22391;22;22.1954161640531
23001;23;20.5340699815838
23002;23;35.2644274015115
23003;23;16.3793103448276
23004;23;15.3658536585366
23005;23;31.7507715341088
23006;23;27.3430732526895
23007;23;15.446621639294
23008;23;33.1794539865226
23009;23;32.5301204819277
23010;23;24.0384615384616
23011;23;23.3576642335767
23012;23;37.6237623762376
23013;23;35.0828939332605
23014;23;30.392156862745
23015;23;26.8531468531469
23016;23;23.6486486486486
23017;23;24.6478873239437
23018;23;31.3055221694539
23019;23;20.8333333333333
23020;23;40.3720137983953
23021;23;36.0701630699566
23022;23;19.811320754717
23023;23;28.0898876404494
23024;23;21.4622641509434
23025;23;27.2232304900181
23026;23;27.9683657930841
23027;23;25.5924170616114
23028;23;23.8095238095238
23029;23;28.9617486338798
23030;23;35.3135742711922
23031;23;37.5818104337046
23032;23;27.7888107335395
23033;23;13.9817629179331
23034;23;9.5238095238095
23035;23;36.0130141135256
23036;23;29.2052046013602
23037;23;21.4285714285714
23038;23;25.617133044347
23039;23;24.2553191489362
23040;23;14.9122807017545
23041;23;29.5895129531417
23042;23;31.8181818181818
23043;23;16.8674698795181
23044;23;33.3333333333333
23045;23;31.3847983764805
23046;23;22.2222222222222
23047;23;21.0388510760563
23048;23;21.5633423180593
23049;23;26.292089774713
23050;23;21.0526315789474
23051;23;21.2121212121212
23052;23;24.8690771089464
23053;23;13.5294117647058
23054;23;27.8276982862311
23055;23;34.4827586206897
23056;23;22.723106231988
23057;23;31.3244671856498
23058;23;35.069845516077
23059;23;18.2926829268293
23060;23;27.4336283185841
23061;23;28.9267957042586
23062;23;25.0530785562633
23063;23;15.5555555555556
23064;23;21.9567978140086
23065;23;26.9382125263901
23066;23;29.940119760479
23067;23;32.3526464116854
23068;23;24.1784037558685
23069;23;30.2523452277803
23070;23;32.5573731636508
23071;23;20.7317073170732
23072;23;17.2386303934788
23073;23;24.3361869717216
23074;23;25.6944444444444
23075;23;29.1576673866091
23076;23;26.101690631544
23077;23;18.7866041353135
23078;23;25.531914893617
23079;23;26.4667457326299
23080;23;29.0697674418605
23081;23;34.3717962184785
23082;23;18.6192287016259
23083;23;25.9861386314187
23084;23;37.3913043478262
23086;23;16.9491795702898
23087;23;30.60892941607
23088;23;31.7431021280214
23089;23;23.7879509301464
23090;23;21.7821782178218
23091;23;20.3124999999999
23092;23;17.1932737159761
23093;23;27.5700934579439
23095;23;24.7567303758621
23096;23;21.8140837042072
23097;23;25.7672353243029
23098;23;33.7837837837838
23099;23;27.6264591439689
23100;23;19.4023039748749
23101;23;19.2393813347212
23102;23;23.9644141329933
23103;23;32.1917808219178
23104;23;27.7227722772277
23105;23;35.5263157894737
23106;23;17.1428571428571
23107;23;34.1880341880342
23108;23;34.2342342342343
23109;23;29.1955926704689
23110;23;17.5
23111;23;30.7904124162964
23112;23;31.8181818181818
23113;23;23.7630710165773
23114;23;24.4154800390363
23115;23;19.2393675919071
23116;23;34.3220338983051
23117;23;26.9329917314569
23118;23;8.60927152317881
23119;23;28.9473684210527
23120;23;18.4743475760675
23122;23;16.4179104477613
23123;23;24.3421052631578
23124;23;28.0728518987107
23125;23;32,00
23127;23;28.9308176100629
23128;23;24,00
23129;23;28.8461538461538
23130;23;30.6997742663657
23131;23;24.6535324649381
23132;23;26.8429193388662
23133;23;29.6901353809553
23134;23;46.1777166319059
23136;23;36.2953485147538
23137;23;30.6538122453698
23138;23;10.4477611940298
23139;23;24.8374247187222
23140;23;22.233992337532
23141;23;28.6300942639753
23142;23;20.6761928549624
23143;23;22.6134368825489
23144;23;15.1960784313725
23145;23;27.9615300217018
23146;23;20.2970297029703
23147;23;23.75
23148;23;37.1951516775012
23149;23;25.3195081783501
23150;23;20.3389830508474
23151;23;21.551724137931
23152;23;29.5081967213114
23154;23;19.2239858906526
23155;23;23.505293500164
23156;23;28.3582089552239
23157;23;15.0684931506849
23158;23;24.812030075188
23159;23;28.2442748091602
23160;23;20.6422018348623
23162;23;25.7795147451949
23164;23;31.8877551020406
23165;23;27.9143905643749
23166;23;26.5822784810127
23167;23;29.5099319697994
23168;23;20,00
23169;23;11.1344537815126
23170;23;12.9579151864478
23171;23;18.0851063829788
23172;23;15.6862745098039
23173;23;26.7234453541626
23174;23;26.3175671481527
23175;23;17.3913043478261
23176;23;29.7426841574168
23177;23;23.7392622148115
23178;23;26.9230769230769
23179;23;16.5217391304348
23180;23;14.8164784478495
23181;23;31.6901408450704
23182;23;19.8581560283688
23183;23;23.8095238095238
23184;23;19.7368421052632
23185;23;29.8536572727237
23186;23;7.93650793650794
23187;23;21.9512195121951
23188;23;25.5956195797775
23189;23;24.4788361552504
23190;23;26.5624999999999
23191;23;21.4814814814815
23192;23;27.3579035791122
23193;23;15.9864565019391
23194;23;22.5490196078431
23195;23;12.366948826879
23196;23;16.2050292353572
23197;23;19.0032153445638
23198;23;17.0542635658915
23199;23;26.4705882352941
23200;23;21.7687074829933
23201;23;11.2426035502958
23202;23;18.238653347561
23203;23;19.2351590287864
23204;23;20.8333333333334
23205;23;30.3571428571428
23206;23;17.3897777791611
