INSEE_COM;Part des cadres et prof. intellectuelles sup. dans le nb d’emplois au LT 2018;Part des prof. intermédiaires dans le nb d’emplois au LT 2018;Part des employés dans le nb d’emplois au LT 2018;Part des ouvriers dans le nb d’emplois au LT 2018;Part des artisans, commerçants, chefs d’ent. dans le nb d’emplois au LT 2018;Part des agriculteurs expl. dans le nb d’emplois au LT 2018;Artisans, commerçants, chefs d'entreprise;Cadres et professions intellectuelles supérieures;Professions intermédaires;Employés;Ouvriers;Nb d'emplois au lieu de travail (LT) 2018;Part des emplois sal. dans le nb d’emplois au LT 2018;Part des emplois non sal. dans le nb d’emplois au LT 2018
01371;23.7;11.9;29.3;11.3;18.9;5;16;20;10;25;9;109;70.8;29.2
01372;0;36.2;16.1;7.8;23.9;16;15;0;23;10;5;79;64.3;35.7
01373;5.1;18.7;13.3;54.6;7;1.3;29;21;77;54;224;394;85.4;14.6
01374;6.6;21.8;12.3;38.1;14.2;7;40;19;62;35;108;299;74.2;25.8
01375;0;23.6;14.2;29;14.2;18.9;15;0;25;15;31;78;74.4;25.6
01376;20.7;29.5;15.6;28.1;5.9;0.3;115;402;572;303;545;2056;91.9;8.1
01378;3;23.3;35.5;18.4;19.8;0;55;8;65;98;51;276;67;33
01379;0;20.6;43.4;15.8;20.2;0;10;0;10;21;8;73;58.2;41.8
01380;0;29.5;24.2;16.3;14.9;15.1;21;0;42;34;23;146;61.1;38.9
01381;5.1;0;30.4;33;25.4;6.2;25;5;0;30;33;126;58.5;41.5
01382;8.4;13.7;13.7;36.9;0;27.2;0;3;5;5;13;56;54.1;45.9
01383;0.8;16.1;36;33.7;7;6.4;28;3;63;141;132;391;83.1;16.9
01384;9.1;14.5;43.9;22.5;10;0;59;54;86;260;133;602;81;19
01385;7.2;24.1;10.2;47.5;9.2;1.9;23;18;60;26;119;270;85.6;14.4
01386;12.7;40.6;17.2;17.4;10.2;1.9;26;33;105;44;45;286;88.3;11.7
01387;0;0;25;0;75;0;15;0;0;5;0;12;50;50
01388;12.8;15.5;36.6;25.9;5.5;3.7;30;71;85;202;143;561;84.8;15.2
01389;12.2;23.9;27.9;21.1;8.6;6.3;49;70;136;158;120;564;78;22
01390;14.9;30.1;11.4;41.8;1.5;0.3;122;1187;2405;907;3336;8132;97.4;2.6
01391;16.1;17.4;0;55.6;5.6;5.3;5;15;16;0;52;64;81.3;18.7
01392;0;17.8;82.2;0;0;0;0;0;5;23;0;25;60.3;39.7
01393;15;28.8;14.6;28;0;13.7;0;5;10;5;10;72;52.1;47.9
01396;2.1;28.4;18.3;37.1;14.2;0;34;5;68;44;89;253;87.8;12.2
01397;25.4;23.6;31.9;12.6;6.4;0;5;20;19;25;10;70;82.6;17.4
01398;7.8;18.9;15.6;29.1;20.8;7.8;54;20;49;40;76;287;75.4;24.6
01399;8.8;23.5;46.2;14.6;5.8;1;29;43;116;228;72;492;85.8;14.2
01400;0;27;0;19.3;53.7;0;10;0;5;0;4;23;46.9;53.1
01401;28.5;29.7;24.7;4.9;12.2;0;14;34;35;29;6;102;63.1;36.9
01402;0;12.5;6.3;18.7;25;37.5;20;0;10;5;15;54;55.7;44.3
01403;9.6;27.9;28.2;7.6;26.7;0;49;18;51;52;14;185;76.1;23.9
01404;0;0;0;100;0;0;0;0;0;0;5;9;44.4;55.6
01405;9.8;24.8;15.6;42.3;5.9;1.7;35;58;147;93;250;605;87.9;12.1
01406;0;0;33.3;33.3;0;33.3;0;0;0;5;5;15;53.3;46.7
01407;11;24.5;34.1;15.2;15.2;0;25;18;40;56;25;168;67.7;32.3
01408;6.8;12.3;21.4;44;8.9;6.7;20;15;28;48;99;210;86.1;13.9
01410;0;16.8;16.4;0;33.2;33.6;10;0;5;5;0;21;42.5;57.5
01411;0;0;100;0;0;0;0;0;0;3;0;13;52.4;47.6
01412;11.5;23.4;15.2;42.4;0;7.5;0;8;16;10;28;100;66.4;33.6
01415;7.8;58.1;30.3;0;0;3.8;0;10;75;39;0;92;90.5;9.5
01416;9.4;32.1;29.4;26.5;2.6;0;5;18;60;55;50;215;89.7;10.3
01418;6.8;20.2;31;33.4;6.9;1.7;20;20;58;90;97;251;84.9;15.1
01419;8.3;25.6;45.1;12.9;6.2;1.9;114;152;469;826;237;1699;88.5;11.5
01420;11.3;27.9;40.7;12.3;7.7;0;51;75;185;270;82;672;86.5;13.5
01421;5.4;7;13;63.4;4.6;6.5;11;12;16;30;145;213;86.1;13.9
01422;5.4;27.3;18.9;41.6;6.1;0.9;35;31;157;109;240;551;86.1;13.9
01423;6.5;13.1;13.2;27.9;39.2;0;31;5;10;10;22;102;75.1;24.9
01424;16.1;29.6;16.7;15.6;15.9;6.1;39;39;72;41;38;212;78.1;21.9
01425;20.5;20.5;21.1;38;0;0;0;10;10;10;18;56;64.2;35.8
01426;9.3;30.3;14.2;36.6;8.5;1.2;71;78;255;120;308;738;83.2;16.8
01427;17.9;32.1;20.5;24.6;4.8;0.1;179;672;1209;769;926;3763;90;10
01428;0;0;0;0;100;0;5;0;0;0;0;9;55.6;44.4
01429;0;3.8;19.1;19.7;19.1;38.2;5;0;1;5;5;39;59;41
01430;6.2;6.6;19;36.7;31.5;0;24;5;5;15;28;71;66.4;33.6
01431;12.7;27.9;12.4;36.9;10.1;0;28;36;78;35;103;258;82.4;17.6
01432;0;23;24;5.1;0;47.9;0;0;5;5;1;19;52.8;47.2
01433;0;14.1;7;78.9;0;0;0;0;10;5;56;92;86.4;13.6
01434;0;25.6;29.9;19.9;19.7;4.9;19;0;25;29;19;51;65.9;34.1
01435;21.2;23.8;27.1;10.1;15.2;2.5;30;42;47;54;20;178;67.7;32.3
01436;9.1;15.5;22.6;17.3;17.4;18.1;10;5;9;13;10;48;69.7;30.3
01437;0;0;0;0;0;100;0;0;0;0;0;14;30.7;69.3
01439;0;0;0;100;0;0;0;0;0;0;6;16;75.2;24.8
01441;4.5;26.4;11.6;44.2;11.1;2.2;25;10;59;26;99;220;79.9;20.1
01443;9.8;22.3;29.9;30.6;7.4;0;122;161;367;491;502;1810;86;14
01444;5.3;20.1;29.3;26.6;18.7;0;35;10;37;54;50;111;73.1;26.9
01445;0;10.1;50.2;9.5;10.1;20.1;5;0;5;26;5;72;59.7;40.3
01446;8.6;19.9;20;17.4;19.9;14.2;35;15;35;35;31;142;56.8;43.2
01447;3.3;27;26.8;29.9;10.4;2.6;40;13;104;103;115;388;79.5;20.5
01448;20.9;21;23.2;17.4;17.4;0;10;12;12;13;10;54;61.3;38.7
01449;19.3;38.2;13;6.4;23.1;0;18;15;30;10;5;95;59;41
01450;14.3;23.2;30;24.1;7;1.4;51;104;170;219;176;801;81.4;18.6
01451;9.7;28.1;28;28.8;4.6;0.8;236;497;1437;1431;1477;4998;93.3;6.7
01452;2;21.6;11.7;51.1;13.6;0;35;5;55;30;130;263;75.5;24.5
01453;5.4;24.7;33.3;26.7;4.9;5;15;16;74;100;80;283;82.4;17.6
01454;6.8;38.4;20.7;15.9;18.1;0;40;15;84;45;35;202;74.4;25.6
01456;0;0;33.6;33.3;0;33.2;0;0;0;10;10;18;77.9;22.1
01457;10.3;24.4;21.7;35.2;7.6;0.8;100;136;320;284;461;1198;85.7;14.3
02001;26.1;0;8.8;56.4;0;8.6;0;15;0;5;32;69;79.8;20.2
02002;0;28.9;26.7;8.8;35.6;0;20;0;16;15;5;66;75.4;24.6
02003;7.5;19.7;40.3;18.1;6.4;8.1;8;9;25;51;23;119;78.6;21.4
02004;0;0;50;0;0;50;0;0;0;5;0;20;30.4;69.6
02005;0;0;24.7;25;25.2;25;10;0;0;10;10;37;65;35
02006;0;17.2;49.7;16.5;16.5;0;5;0;5;15;5;26;57.7;42.3
02007;0;15.7;0;11.2;24.4;48.8;5;0;3;0;2;12;52.1;47.9
02008;0;0;75.2;24.8;0;0;0;0;0;15;5;19;73.6;26.4
02009;0;41.9;31.2;10.4;16.5;0;8;0;20;15;5;37;65.1;34.9
02010;0;0;49.5;50.5;0;0;0;0;0;10;10;15;73.6;26.4
02011;5;12.1;33.3;40.3;9.4;0;20;10;25;70;84;218;82.2;17.8
02012;0;0;0;50.1;49.9;0;5;0;0;0;5;10;60.4;39.6
02013;0;16.6;22.6;38.7;11.2;10.9;10;0;15;21;35;94;66.4;33.6
02014;0;19.6;12.3;49.5;18.6;0;15;0;16;10;41;58;75.4;24.6
02015;;;;;;;0;0;0;0;0;4;50;50
02016;0;0;28.5;42.6;0;28.9;0;0;0;10;15;12;58.1;41.9
02017;0;32.5;0;17.4;16.4;33.7;5;0;10;0;5;37;48.6;51.4
02018;13.3;16.1;29.9;32.7;7.2;0.8;45;84;101;188;205;630;86.5;13.5
02019;0;9.7;0;64.5;25.8;0;8;0;3;0;20;40;65.1;34.9
02020;0;10;19.4;25.9;25.8;19;20;0;8;15;20;62;56.5;43.5
02021;0;0;0;22.6;38.7;38.7;5;0;0;0;3;23;46.1;53.9
02022;8.1;0;17.4;49.8;8.3;16.4;5;5;0;11;31;68;74.8;25.2
02023;;;;;;;0;0;0;0;0;11;36.4;63.6
02024;0;0;0;72.7;27.3;0;3;0;0;0;8;11;45.3;54.7
02025;19.2;0;18.8;42.8;19.2;0;5;5;0;5;11;27;74.2;25.8
02027;0;0;15.8;36.9;0;47.3;0;0;0;5;12;29;50.2;49.8
02028;9.8;21.2;15.9;47.2;5.9;0;41;68;146;110;326;706;88.6;11.4
02029;0;0;20;80;0;0;0;0;0;5;20;20;75.1;24.9
02030;0;7.2;0;79.2;13.6;0;5;0;3;0;30;32;62.2;37.8
02031;0;8.3;58.5;16.6;5.5;11.1;10;0;15;105;30;166;71.1;28.9
02032;0;7;42.4;36.4;14.1;0;10;0;5;30;26;59;84.7;15.3
02033;0;0;50;50;0;0;0;0;0;5;5;11;36.4;63.6
02034;0;0;33.3;33.3;0;33.3;0;0;0;5;5;20;65;35
02035;0;25.1;12.7;12.4;24.9;24.9;10;0;10;5;5;28;42.9;57.1
02036;0;66.7;0;0;0;33.3;0;0;11;0;0;2;50;50
02037;9.5;17.3;35.6;31.2;4.1;2.3;9;21;38;77;68;229;88.5;11.5
02038;;;;;;;0;0;0;0;0;6;50.4;49.6
02039;33.3;0;0;33.3;33.3;0;5;5;0;0;5;18;77.7;22.3
02040;0;0;28.6;28.5;0;42.9;0;0;0;10;10;34;50.2;49.8
02041;0;5.7;51;9.2;28.4;5.6;25;0;5;45;8;90;80;20
02042;13.3;13.3;0;34.1;19.6;19.7;15;10;10;0;26;77;66.3;33.7
02043;29.4;0;45.8;24.8;0;0;0;3;0;5;3;9;88.6;11.4
02044;0;48.7;0;0;0;51.3;0;0;5;0;0;5;19.4;80.6
02046;29.7;42.8;21.3;4.5;1.8;0;5;84;121;60;13;267;95.5;4.5
02047;0;20;0;40;20;20;5;0;5;0;9;17;77.9;22.1
02048;0;0;0;0;0;100;0;0;0;0;0;11;45.4;54.6
02049;0;9;44.7;31.5;0;14.9;0;0;6;30;21;69;71.1;28.9
02050;0;0;66.4;0;0;33.6;0;0;0;10;0;25;39.8;60.2
02051;0;6.2;12.5;43.6;6.2;31.4;5;0;5;10;34;69;61.3;38.7
02052;0;50;50;0;0;0;0;0;5;5;0;8;74.8;25.2
02053;9.2;9.2;9.6;53.3;4.9;13.8;5;10;10;10;58;124;49.3;50.7
02054;13.7;0;19.7;0;40.1;26.5;30;10;0;15;0;40;44.8;55.2
02055;0;0;0;60.1;0;39.9;0;0;0;0;8;18;77.2;22.8
02056;0;0;0;50;0;50;0;0;0;0;5;12;58.2;41.8
02057;10.7;13.3;29.3;34.4;7;5.2;20;31;38;84;98;303;85.2;14.8
02058;0;12.3;49.5;26;10;2.2;23;0;28;114;60;209;82.7;17.3
02059;6.1;21.7;29.3;35.2;7;0.7;47;41;146;197;237;640;91.3;8.7
02060;7.4;14.9;7.4;55.3;0;14.9;0;5;10;5;37;48;74.9;25.1
02061;0;0;0;0;0;100;0;0;0;0;0;13;30.9;69.1
02062;0;0;0;42.9;0;57.1;0;0;0;0;11;26;76.9;23.1
02063;0;40;40;0;20;0;5;0;10;10;0;25;47.8;52.2
02064;5.8;33.4;32.2;22.1;6.5;0;40;36;205;198;136;674;89.9;10.1
02065;17.7;26.8;21.4;24.3;9.8;0;10;18;27;22;25;120;85.9;14.1
02066;0;22;17;16.6;0;44.3;0;0;10;8;8;40;84.5;15.5
02067;0;14.2;35.2;36.4;14.2;0;5;0;5;13;13;31;60.3;39.7
02068;0;0;31.7;0;34.1;34.1;5;0;0;5;0;10;54.1;45.9
02069;0;0;0;0;0;100;0;0;0;0;0;9;22.5;77.5
02070;0;0;25.1;24.7;25.1;25.1;5;0;0;5;5;52;64.6;35.4
02071;1.1;0;48.4;32.8;17.8;0;15;1;0;41;28;86;72.1;27.9
02072;0;0;50.1;0;25;24.9;5;0;0;10;0;14;50;50
02073;4.5;21.8;22.8;43.4;7.5;0;8;5;25;26;49;95;80.4;19.6
02074;0;50;12.5;0;12.5;25;5;0;20;5;0;31;64.5;35.5
02075;;;;;;;0;0;0;0;0;11;63.8;36.2
02076;0;0;42.7;57.3;0;0;0;0;0;5;7;18;77.4;22.6
02077;0;14.3;29.2;14.1;28.5;13.9;10;0;5;10;5;25;64.2;35.8
02078;0;0;0;100;0;0;0;0;0;0;8;19;68.5;31.5
02079;0;0;0;20.1;0;79.9;0;0;0;0;5;24;46.1;53.9
02080;0;0;66.7;33.3;0;0;0;0;0;10;5;16;87.3;12.7
02081;0;33.5;38.4;14.5;13.6;0;5;0;11;13;5;46;78.3;21.7
02082;0;0;32.7;33.6;0;33.6;0;0;0;5;5;13;53.7;46.3
02083;6.5;41;6.5;19.7;26.3;0;20;5;31;5;15;76;74.9;25.1
02084;0;0;9.1;18.2;9.1;63.6;5;0;0;5;10;38;42.3;57.7
02085;3.4;20.9;19.1;49.7;3.4;3.4;10;10;61;56;145;288;94.4;5.6
02086;0;10.5;39.9;24.7;5;19.9;5;0;11;41;25;86;79.8;20.2
02087;;;;;;;0;0;0;0;0;2;50;50
02088;0;0;50;0;50;0;5;0;0;5;0;6;33.3;66.7
02089;1.4;33.8;10.3;47.7;5.3;1.4;19;5;120;37;170;352;86.4;13.6
02090;23.7;0;0;28.8;0;47.5;0;5;0;0;6;20;65.4;34.6
02091;0;32.4;0;33.8;0;33.8;0;0;5;0;5;9;54.8;45.2
02093;10.4;29.4;32.5;16;10;1.7;30;31;88;98;48;270;81;19
02094;4.3;15.2;15.2;37.8;19.1;8.4;23;5;18;18;45;124;83;17
02095;8.9;20.4;36.6;28.5;5.1;0.6;88;154;355;635;494;1660;90.6;9.4
02096;0;0;0;50.1;0;49.9;0;0;0;0;10;16;50;50
02097;10.5;20.5;21;27.1;10.5;10.5;5;5;10;10;13;49;64;36
02098;4.8;11;15.1;22.2;5.2;41.6;5;5;11;15;21;91;60.4;39.6
02099;0;0;0;43.1;56.9;0;5;0;0;0;4;11;44.5;55.5
02100;0;0;0;59.2;0;40.8;0;0;0;0;14;23;60.7;39.3
02101;0;0;66.7;0;0;33.3;0;0;0;10;0;22;54.7;45.3
02102;12.7;26.6;12.4;48.2;0;0;0;5;11;5;20;43;74.1;25.9
02103;9.4;19;10.6;55.7;3.5;1.8;41;108;219;123;641;1180;94.6;5.4
02104;0;50;0;50;0;0;0;0;5;0;5;3;66.5;33.5
02105;0;11.3;22.2;21.5;11.3;33.8;5;0;5;10;10;20;54.5;45.5
02106;0;25.1;52.6;11.1;11.2;0;20;0;45;95;20;183;78.8;21.2
02107;0;0;50;0;50;0;5;0;0;5;0;6;33.3;66.7
02108;0;100;0;0;0;0;0;0;3;0;0;11;90.9;9.1
02109;0;0;13;65.5;8.6;12.9;10;0;0;15;77;96;73.6;26.4
02110;9;18.1;37.6;27.3;8;0;70;78;157;328;238;839;86.9;13.1
02111;0;18.9;36.9;14.6;29.6;0;20;0;13;25;10;60;66.6;33.4
02112;0;13.3;37.4;16.7;16.5;16.1;10;0;8;22;10;64;63.6;36.4
02114;4.3;18.2;36.9;29.7;8.2;2.8;46;24;101;205;165;546;90.1;9.9
02115;0;0;25.3;49.8;0;24.9;0;0;0;5;10;20;80.1;19.9
02116;0;0;0;100;0;0;0;0;0;0;5;8;74.9;25.1
02117;26.3;0;0;73.7;0;0;0;3;0;0;8;9;88.5;11.5
02118;0;0;0;0;100;0;1;0;0;0;0;3;100;0
02119;11.7;0;23.1;30.4;11.3;23.4;5;5;0;10;13;41;59.8;40.2
02120;0;50;16.6;33.4;0;0;0;0;15;5;10;31;80.6;19.4
02121;0;0;0;80.5;19.5;0;5;0;0;0;21;41;83.1;16.9
02122;0;0;49.8;25.3;24.9;0;5;0;0;10;5;10;70.1;29.9
02123;10.9;10.8;21.7;24;32.5;0;15;5;5;10;11;36;72.3;27.7
02124;14.3;42.8;14.3;14.3;14.3;0;5;5;15;5;5;29;48.2;51.8
02125;0;0;69.3;13;17.7;0;6;0;0;22;4;25;65.9;34.1
02126;14.9;11.3;28.6;22.6;22.7;0;20;13;10;25;20;106;68.8;31.2
02127;30.4;0;55.7;13.9;0;0;0;5;0;9;2;21;75.8;24.2
02128;5.6;31.3;27.6;25.3;7.7;2.4;26;19;103;91;83;320;77.9;22.1
02129;0;0;0;33.2;0;66.8;0;0;0;0;5;7;56.8;43.2
02130;0;24.8;25.1;0;50.1;0;10;0;5;5;0;28;67.9;32.1
02131;9;16.2;12.5;56.5;5.9;0;32;48;86;66;300;583;88.4;11.6
02132;0;0;50;0;0;50;0;0;0;5;0;13;46.5;53.5
02133;0;21.7;22.3;11.4;22.3;22.3;10;0;10;10;5;45;62.1;37.9
02134;2.1;14.1;47.4;33.1;3.3;0;8;5;33;113;79;258;91.5;8.5
02135;6.2;9.7;19.7;55.3;7.9;1.1;36;28;44;89;250;421;86.6;13.4
02136;0;0;47.4;5.1;0;47.4;0;0;0;10;1;19;57.8;42.2
02137;;;;;;;0;0;0;0;0;11;72.8;27.2
02138;0;11.7;23.5;22.1;23.5;19.2;10;0;5;10;10;16;55.4;44.6
02139;0;33.3;16.7;16.6;16.8;16.7;10;0;20;10;10;63;72.6;27.4
02140;6.4;0;19.3;48.6;19.3;6.4;15;5;0;15;38;79;73.4;26.6
02141;7.6;26.4;33.7;21.3;10.5;0.5;98;71;246;313;198;906;88.5;11.5
02142;0;0;0;74.4;25.6;0;5;0;0;0;15;22;90.8;9.2
02143;3.7;14.4;46.3;28.4;7.2;0;10;5;20;64;39;113;90.3;9.7
02144;0;0;0;100;0;0;0;0;0;0;5;12;91.8;8.2
02145;0;8.6;26.2;52.5;0;12.8;0;0;3;10;20;36;72.5;27.5
02146;0;0;0;100;0;0;0;0;0;0;10;15;47;53
02148;0;0;100;0;0;0;0;0;0;5;0;10;60;40
02149;0;23.4;0;49.8;26.8;0;5;0;5;0;10;15;55.6;44.4
02150;0;22.8;56.4;20.8;0;0;0;0;3;8;3;26;76.2;23.8
02151;;;;;;;0;0;0;0;0;5;60;40
02152;0;6.1;11.4;46.2;11.4;24.9;5;0;3;5;20;34;79.4;20.6
02153;15.1;18.8;36.6;7.3;7.3;14.9;5;10;12;24;5;55;64.3;35.7
02154;9.9;30.3;19.8;40;0;0;0;5;15;10;20;79;87.4;12.6
02155;0;67.2;32.8;0;0;0;0;0;10;5;0;12;59.1;40.9
02156;0;0;100;0;0;0;0;0;0;15;0;16;74.9;25.1
02157;8.2;17.2;39.3;30.7;2.3;2.3;20;72;150;343;267;926;96.5;3.5
02158;6.1;20.8;39.3;29.8;4;0;22;33;113;214;162;522;96.9;3.1
02159;0;0;0;0;33.3;66.7;5;0;0;0;0;24;44.7;55.3
02160;11.8;5.8;17.7;41;23.7;0;20;10;5;15;35;99;86.6;13.4
02162;0;24.3;46.5;24.3;5;0;1;0;5;10;5;21;72.8;27.2
02163;9.3;15.5;31.1;31;3;10.1;30;92;154;309;307;1045;82.7;17.3
02164;0;0;0;0;55.8;44.2;5;0;0;0;0;18;33.7;66.3
02165;15.5;27;17;34.4;6.2;0;25;62;108;68;138;392;89.5;10.5
02166;50;50;0;0;0;0;0;5;5;0;0;10;40;60
02167;0;15.3;20.1;13.4;40.3;10.8;30;0;11;15;10;48;62.5;37.5
02168;11.4;24.2;31.7;27.3;5;0.4;466;1074;2279;2977;2571;9354;91.5;8.5
02169;0;13.2;20.7;0;13.2;52.9;5;0;5;8;0;19;46.8;53.2
02170;0;0;0;0;0;100;0;0;0;0;0;8;23.9;76.1
02171;0;0;0;100;0;0;0;0;0;0;5;5;80.1;19.9
02172;0;12.4;12.4;50.2;25;0;10;0;5;5;20;49;75.6;24.4
02173;11.6;27.3;33.9;21.8;5.2;0.1;315;704;1661;2061;1325;6042;91.9;8.1
02174;5.8;12.6;27;48.7;5.9;0;13;13;28;60;108;203;91.6;8.4
02175;0;0;33.3;0;0;66.7;0;0;0;5;0;12;33.3;66.7
02176;;;;;;;0;0;0;0;0;10;90;10
02177;50;0;0;0;0;50;0;5;0;0;0;4;74.9;25.1
02178;0;31.5;0;37;31.5;0;5;0;5;0;6;12;58;42
02179;0;10.5;20.9;37.1;10.5;21.1;5;0;5;10;18;33;72.4;27.6
02180;0;12.4;15.9;39.4;23.8;8.5;15;0;8;10;24;81;79.3;20.7
02181;0;0;0;0;0;100;0;0;0;0;0;1;0;100
02182;0;0;0;0;0;100;0;0;0;0;0;4;0;100
02183;0;20;40;20;20;0;5;0;5;10;5;12;58.5;41.5
02184;0;14.4;85.6;0;0;0;0;0;10;60;0;81;88.8;11.2
02185;0;0;0;0;25;75;5;0;0;0;0;29;51.6;48.4
02186;8.1;26.6;18;29.1;5.4;12.8;25;38;125;84;136;419;78.9;21.1
02187;11.1;21;13;51.4;3.6;0;25;77;147;91;359;699;95.4;4.6
02188;0;30.9;22.9;31.1;0;15.2;0;0;10;7;10;19;74.6;25.4
02189;0;0;47.1;20.7;0;32.2;0;0;0;22;10;37;62.8;37.2
02190;0;28.6;28.9;29.3;13.2;0;5;0;10;10;10;33;79.2;20.8
02191;8.5;13.1;13.1;54.2;7.9;3.3;13;14;21;21;88;108;85.1;14.9
02192;0;0;0;75;0;25;0;0;0;0;15;36;61.1;38.9
02193;19.9;0;0;0;0;80.1;0;5;0;0;0;7;14.2;85.8
02194;0;0;0;47.2;0;52.8;0;0;0;0;9;14;52.6;47.4
02195;7.6;28.2;9.1;46.8;8.2;0;25;24;87;28;144;297;89;11
02196;7;17.4;14;47.5;14.2;0;10;5;12;10;33;76;87.1;12.9
02197;0;17.4;21.2;42;4.3;15.1;10;0;41;50;100;191;78.7;21.3
02198;0;0;50.1;49.9;0;0;0;0;0;5;5;14;92.8;7.2
02199;0;18.1;45.4;27.3;9.2;0;5;0;10;25;15;61;91.5;8.5
02200;0;0;40.4;59.6;0;0;0;0;0;5;8;30;82.2;17.8
02201;8.9;30.1;44.6;11.8;0;4.5;0;10;33;49;13;122;87.7;12.3
02203;0;13.9;52;20.2;13.9;0;15;0;15;56;22;130;70.7;29.3
02204;0;39.5;0;39.8;0;20.7;0;0;10;0;10;17;63.7;36.3
02205;0;33.3;66.7;0;0;0;0;0;5;11;0;15;63.7;36.3
02206;0;33.9;33;33;0;0;0;0;5;5;5;7;71.6;28.4
02207;0;0;100;0;0;0;0;0;0;5;0;7;71.9;28.1
02208;0;0;100;0;0;0;0;0;0;5;0;9;66.4;33.6
02209;13.9;17.9;34.1;22.2;10;2;25;35;45;86;56;234;80.2;19.8
02210;0;0;0;100;0;0;0;0;0;0;15;30;83.4;16.6
02211;0;34.8;24.4;8.5;32.3;0;19;0;20;14;5;54;76.7;23.3
02212;4.7;17;19.9;51.2;5.8;1.4;20;16;59;70;179;368;90.7;9.3
02213;0;0;29.1;35;11.9;24;10;0;0;25;30;46;63.9;36.1
02214;0;0;0;50.9;0;49.1;0;0;0;0;5;5;80.2;19.8
02215;16.2;15;28.6;26.3;10;3.9;26;42;39;74;68;254;87.3;12.7
02216;15.7;31.9;42.2;10.3;0;0;0;5;10;13;3;27;81.7;18.3
02217;10.6;17;40.6;23.3;6;2.5;24;43;68;163;94;447;89.6;10.4
02218;5.7;11.2;46.5;33.7;2.8;0;5;10;20;83;60;138;89.1;10.9
02219;9.8;33.6;39.9;10.1;0;6.7;0;8;26;31;8;62;88.5;11.5
02220;0;19.9;32.2;10.7;21.2;16;20;0;19;30;10;63;68.1;31.9
02221;0;0;67;33;0;0;0;0;0;10;5;16;43.8;56.2
02222;0;20.8;0;48.6;0;30.7;0;0;3;0;8;15;72.1;27.9
02223;0;0;20;0;20;60;5;0;0;5;0;13;23.1;76.9
02224;9.9;18.8;28.1;37;6.2;0;5;8;15;23;30;82;89.1;10.9
02225;;;;;;;0;0;0;0;0;8;37.6;62.4
02226;10.3;13.7;21.4;54.6;0;0;0;37;49;76;195;384;93.7;6.3
02227;0;50;50;0;0;0;0;0;5;5;0;8;37.8;62.2
02228;5.9;13.7;53.6;23.2;3.5;0;5;8;18;72;31;136;93.3;6.7
02229;0;0;50;0;50;0;5;0;0;5;0;3;33.3;66.7
02230;25;0;25;49.9;0;0;0;5;0;5;10;37;83.8;16.2
02231;0;18.8;25.8;33.3;7.6;14.5;5;0;13;18;23;80;83.7;16.3
02232;4.2;27;46.2;21.7;0.9;0;3;13;83;143;67;316;96.2;3.8
02233;9.4;24.7;24.9;28.4;6.3;6.3;5;8;20;20;23;66;84.6;15.4
02234;20.1;39.9;20;20.1;0;0;0;5;10;5;5;24;87.6;12.4
02235;0;0;21.8;78.2;0;0;0;0;0;3;10;16;61.9;38.1
02236;0;0;46.9;23.6;23.3;6.3;10;0;0;20;10;29;52.2;47.8
02237;11.4;16.5;43.2;18.6;6.1;4.3;35;66;95;250;107;551;85.8;14.2
02238;13.3;20;38.4;17.6;5.3;5.4;10;25;38;73;34;256;84;16
02239;12.9;31.2;14.4;39.6;1.9;0;6;41;98;45;124;371;89.4;10.6
02240;0;0;21.4;17.6;0;61;0;0;0;6;5;19;52;48
02241;0;19.9;20.4;59.7;0;0;0;0;5;5;15;29;81.6;18.4
02242;5;20;15;20;5;35.1;5;5;20;15;20;116;69.7;30.3
02243;8.4;22.3;32.3;30.8;5.1;1;50;81;215;312;298;1011;90.8;9.2
02244;;;;;;;0;0;0;0;0;6;50.1;49.9
02245;17.1;29.2;16.4;35.3;2;0;9;78;133;75;160;480;91.3;8.7
02246;0;17.9;18.3;27.7;36.1;0;20;0;10;10;15;50;73.8;26.2
02248;0;0;0;33.3;33.3;33.3;5;0;0;0;5;12;33.3;66.7
02249;33.3;0;0;33.3;0;33.3;0;5;0;0;5;13;61.7;38.3
02250;0;0;0;0;100;0;5;0;0;0;0;9;56.4;43.6
02251;;;;;;;0;0;0;0;0;4;0;100
02252;;;;;;;0;0;0;0;0;4;50;50
02253;0;0;20;40;0;40;0;0;0;5;10;18;55.5;44.5
02254;0;0;0;100;0;0;0;0;0;0;5;7;57.3;42.7
02255;0;0;0;0;0;100;0;0;0;0;0;10;30.6;69.4
02256;0;0;0;0;0;100;0;0;0;0;0;18;38.8;61.2
02257;19.8;11.9;36.3;32;0;0;0;5;3;9;8;37;78.5;21.5
02258;9.5;0;28.1;62.4;0;0;0;5;0;15;33;74;81.3;18.7
02259;0;46;18.2;35.8;0;0;0;0;13;5;10;29;89.4;10.6
02260;0;15.4;61;8.3;15.3;0;5;0;5;20;3;33;81.6;18.4
02261;0;43.8;24.6;19.3;12.3;0;5;0;18;10;8;33;78.5;21.5
02262;0;14.4;0;42.6;28.7;14.4;10;0;5;0;15;19;68.3;31.7
02263;0;0;0;37.1;0;62.9;0;0;0;0;3;5;79.8;20.2
02264;0;10.5;7;41.8;17.5;23.2;25;0;15;10;60;142;66.6;33.4
02265;0;0;0;0;0;100;0;0;0;0;0;8;50.1;49.9
02266;0;0;25.5;0;0;74.5;0;0;0;5;0;17;39.2;60.8
