INSEE_COM;CODE_IRIS;typedebien_lite;nb_pieces;loyer_m2_median;nb_log;cle1
57630;576300105;a;1;11.405000000000001;2;57630-576300105-a-1
57630;576300105;a;2;10.57;1;57630-576300105-a-2
57630;576300105;a;4;7.78;6;57630-576300105-a-4
57630;576300105;a;5;7.32;1;57630-576300105-a-5
57630;576300105;m;7;3.82;1;57630-576300105-m-7
57630;576300106;a;1;12.17;5;57630-576300106-a-1
57630;576300106;a;2;8.645;4;57630-576300106-a-2
57630;576300106;a;3;7.97;5;57630-576300106-a-3
57630;576300106;a;4;6.550000000000001;2;57630-576300106-a-4
57631;576310102;a;2;7.69;1;57631-576310102-a-2
57631;576310102;a;4;8.06;1;57631-576310102-a-4
57631;576310103;a;2;13.1;1;57631-576310103-a-2
57631;576310103;a;4;7.47;1;57631-576310103-a-4
57631;576310104;a;1;15.2;3;57631-576310104-a-1
57631;576310104;a;2;10.145;4;57631-576310104-a-2
57631;576310104;a;3;7.455;8;57631-576310104-a-3
57631;576310104;a;4;7.56;3;57631-576310104-a-4
57631;576310104;a;6;5.64;1;57631-576310104-a-6
57631;576310105;a;1;12.59;3;57631-576310105-a-1
57631;576310105;a;2;9.71;1;57631-576310105-a-2
57631;576310105;m;7;10.43;1;57631-576310105-m-7
57631;576310106;a;1;13.75;1;57631-576310106-a-1
57631;576310106;a;2;12.81;5;57631-576310106-a-2
57631;576310106;a;3;7.959999999999999;2;57631-576310106-a-3
57631;576310106;a;4;7.74;2;57631-576310106-a-4
57631;576310107;a;1;12.93;5;57631-576310107-a-1
57631;576310107;a;2;11.62;7;57631-576310107-a-2
57631;576310107;a;3;7.324999999999999;8;57631-576310107-a-3
57631;576310107;a;4;7.205;4;57631-576310107-a-4
57631;576310107;a;5;6.78;1;57631-576310107-a-5
57631;576310108;a;2;12.235;2;57631-576310108-a-2
57631;576310109;a;3;9.77;1;57631-576310109-a-3
57631;576310110;a;2;10.344999999999999;4;57631-576310110-a-2
57631;576310110;a;3;9.63;3;57631-576310110-a-3
57631;576310110;a;4;9.86;1;57631-576310110-a-4
57631;576310111;a;2;13.19;3;57631-576310111-a-2
57634;576340000;a;2;10.61;1;57634-576340000-a-2
57638;576380000;a;2;10.82;1;57638-576380000-a-2
57642;576420000;a;2;9.8;1;57642-576420000-a-2
57642;576420000;a;3;9.45;7;57642-576420000-a-3
57642;576420000;a;5;9.02;1;57642-576420000-a-5
57647;576470000;a;2;10.8;1;57647-576470000-a-2
57647;576470000;a;3;10.09;1;57647-576470000-a-3
57647;576470000;a;4;10.39;1;57647-576470000-a-4
57647;576470000;m;4;16.47;1;57647-576470000-m-4
57650;576500000;a;2;15.91;1;57650-576500000-a-2
57650;576500000;a;4;8.0;1;57650-576500000-a-4
57654;576540000;a;1;16.54;4;57654-576540000-a-1
57655;576550000;a;3;7.31;1;57655-576550000-a-3
57655;576550000;m;5;7.81;1;57655-576550000-m-5
57655;576550000;m;6;8.1;1;57655-576550000-m-6
57660;576600102;a;2;9.89;3;57660-576600102-a-2
57660;576600103;a;3;8.93;2;57660-576600103-a-3
57660;576600103;a;4;6.05;1;57660-576600103-a-4
57660;576600104;a;2;9.06;1;57660-576600104-a-2
57663;576630101;a;2;11.56;1;57663-576630101-a-2
57663;576630101;a;3;7.6;1;57663-576630101-a-3
57663;576630101;a;4;8.94;1;57663-576630101-a-4
57663;576630102;a;1;14.38;1;57663-576630102-a-1
57663;576630102;a;2;12.37;9;57663-576630102-a-2
57663;576630102;a;3;9.96;4;57663-576630102-a-3
57663;576630102;m;5;10.88;1;57663-576630102-m-5
57663;576630103;a;2;11.7;1;57663-576630103-a-2
57663;576630103;a;3;9.35;3;57663-576630103-a-3
57666;576660101;a;3;10.0;1;57666-576660101-a-3
57666;576660101;a;4;11.46;1;57666-576660101-a-4
57666;576660102;a;2;12.5;3;57666-576660102-a-2
57666;576660102;a;3;11.26;2;57666-576660102-a-3
57666;576660102;a;4;10.370000000000001;2;57666-576660102-a-4
57666;576660102;m;5;11.22;1;57666-576660102-m-5
57669;576690000;a;1;8.06;1;57669-576690000-a-1
57672;576720102;a;4;6.48;1;57672-576720102-a-4
57672;576720102;a;5;8.68;1;57672-576720102-a-5
57672;576720103;a;2;12.06;5;57672-576720103-a-2
57672;576720103;a;3;10.73;2;57672-576720103-a-3
57672;576720103;a;4;7.5;1;57672-576720103-a-4
57672;576720103;a;5;7.475;2;57672-576720103-a-5
57672;576720104;a;2;14.07;2;57672-576720104-a-2
57672;576720104;a;3;10.0;1;57672-576720104-a-3
57672;576720104;a;4;10.79;1;57672-576720104-a-4
57672;576720105;a;1;19.175;2;57672-576720105-a-1
57672;576720105;a;3;10.29;7;57672-576720105-a-3
57672;576720105;a;4;8.85;1;57672-576720105-a-4
57672;576720105;a;5;10.07;2;57672-576720105-a-5
57672;576720106;a;1;20.72;10;57672-576720106-a-1
57672;576720106;a;2;12.4;25;57672-576720106-a-2
57672;576720106;a;3;10.53;13;57672-576720106-a-3
57672;576720106;a;4;9.835;4;57672-576720106-a-4
57672;576720107;a;1;14.15;3;57672-576720107-a-1
57672;576720107;a;2;11.66;1;57672-576720107-a-2
57672;576720107;a;3;10.18;7;57672-576720107-a-3
57672;576720107;a;4;9.66;3;57672-576720107-a-4
57672;576720107;a;5;8.75;3;57672-576720107-a-5
57672;576720108;a;1;17.86;4;57672-576720108-a-1
57672;576720108;a;2;13.14;5;57672-576720108-a-2
57672;576720108;a;3;11.07;3;57672-576720108-a-3
57672;576720108;a;4;10.0;5;57672-576720108-a-4
57672;576720109;a;2;13.17;4;57672-576720109-a-2
57672;576720109;a;3;8.11;1;57672-576720109-a-3
57672;576720109;a;5;9.36;1;57672-576720109-a-5
57672;576720110;a;3;12.58;2;57672-576720110-a-3
57672;576720111;a;1;16.06;1;57672-576720111-a-1
57672;576720111;a;2;14.985;2;57672-576720111-a-2
57672;576720111;m;5;12.9;1;57672-576720111-m-5
57672;576720112;a;2;11.64;1;57672-576720112-a-2
57672;576720112;a;3;10.32;1;57672-576720112-a-3
57672;576720114;a;1;16.77;1;57672-576720114-a-1
57672;576720114;a;2;12.72;3;57672-576720114-a-2
57672;576720114;a;3;11.12;1;57672-576720114-a-3
57672;576720114;a;4;7.1;1;57672-576720114-a-4
57672;576720114;a;5;9.7;1;57672-576720114-a-5
57672;576720115;a;1;14.31;1;57672-576720115-a-1
57672;576720115;a;2;10.62;3;57672-576720115-a-2
57672;576720115;a;3;9.62;5;57672-576720115-a-3
57672;576720118;a;2;11.58;2;57672-576720118-a-2
57672;576720118;a;3;13.285;4;57672-576720118-a-3
57672;576720120;a;2;14.219999999999999;2;57672-576720120-a-2
57672;576720121;a;3;9.600000000000001;2;57672-576720121-a-3
57672;576720121;a;4;10.0;2;57672-576720121-a-4
57672;576720122;a;2;11.98;1;57672-576720122-a-2
57672;576720122;m;5;7.13;1;57672-576720122-m-5
57677;576770000;a;3;10.36;1;57677-576770000-a-3
57678;576780000;a;2;10.23;1;57678-576780000-a-2
57683;576830000;a;2;8.78;1;57683-576830000-a-2
57683;576830000;a;3;8.115;2;57683-576830000-a-3
57683;576830000;a;5;10.92;1;57683-576830000-a-5
57690;576900000;a;1;16.0;1;57690-576900000-a-1
57690;576900000;a;4;6.800000000000001;2;57690-576900000-a-4
57697;576970000;m;6;5.56;1;57697-576970000-m-6
57701;577010000;m;4;11.36;1;57701-577010000-m-4
57708;577080000;a;2;10.74;1;57708-577080000-a-2
57716;577160000;a;2;9.43;1;57716-577160000-a-2
57716;577160000;m;5;7.98;1;57716-577160000-m-5
57724;577240000;a;2;10.545;2;57724-577240000-a-2
57724;577240000;a;4;7.0;2;57724-577240000-a-4
57724;577240000;m;4;8.28;2;57724-577240000-m-4
57730;577300000;a;3;8.03;1;57730-577300000-a-3
57731;577310000;a;3;13.97;1;57731-577310000-a-3
57733;577330000;a;2;9.09;2;57733-577330000-a-2
57733;577330000;a;4;6.5;1;57733-577330000-a-4
57733;577330000;a;5;9.52;1;57733-577330000-a-5
57751;577510101;a;2;13.73;1;57751-577510101-a-2
57751;577510104;a;1;10.59;1;57751-577510104-a-1
57751;577510104;a;2;11.45;3;57751-577510104-a-2
57751;577510104;a;4;10.74;1;57751-577510104-a-4
57751;577510104;m;5;9.77;1;57751-577510104-m-5
57751;577510110;a;1;12.88;3;57751-577510110-a-1
57751;577510110;a;2;14.23;5;57751-577510110-a-2
57757;577570101;a;3;7.52;1;57757-577570101-a-3
57757;577570102;a;2;12.2;1;57757-577570102-a-2
57757;577570103;a;2;9.8;3;57757-577570103-a-2
57757;577570103;a;3;11.94;3;57757-577570103-a-3
57757;577570104;a;2;12.52;6;57757-577570104-a-2
57757;577570104;a;3;10.33;10;57757-577570104-a-3
57757;577570104;a;4;11.29;1;57757-577570104-a-4
57757;577570105;a;2;14.075;2;57757-577570105-a-2
57757;577570105;a;3;8.7;1;57757-577570105-a-3
57757;577570105;a;4;7.87;1;57757-577570105-a-4
57757;577570106;a;3;7.89;1;57757-577570106-a-3
57757;577570106;a;4;9.94;1;57757-577570106-a-4
57757;577570106;a;5;7.87;1;57757-577570106-a-5
57757;577570107;a;1;11.77;4;57757-577570107-a-1
57757;577570107;a;2;12.38;3;57757-577570107-a-2
57757;577570107;a;3;11.44;7;57757-577570107-a-3
57757;577570107;a;5;6.9;2;57757-577570107-a-5
57757;577570107;m;5;11.48;1;57757-577570107-m-5
57762;577620000;m;5;7.345;2;57762-577620000-m-5
58002;580020000;m;6;5.02;1;58002-580020000-m-6
58007;580070000;m;5;6.01;2;58007-580070000-m-5
58020;580200000;m;3;8.71;1;58020-580200000-m-3
58020;580200000;m;5;5.855;2;58020-580200000-m-5
58025;580250000;a;3;7.02;1;58025-580250000-a-3
58033;580330000;m;3;5.08;1;58033-580330000-m-3
58037;580370000;m;3;5.29;1;58037-580370000-m-3
58046;580460000;a;2;5.51;1;58046-580460000-a-2
58046;580460000;m;3;5.725;2;58046-580460000-m-3
58046;580460000;m;4;6.71;1;58046-580460000-m-4
58051;580510000;m;5;6.79;2;58051-580510000-m-5
58059;580590101;a;1;10.085;2;58059-580590101-a-1
58059;580590101;a;2;8.55;5;58059-580590101-a-2
58059;580590101;a;3;7.84;7;58059-580590101-a-3
58059;580590101;m;4;6.15;2;58059-580590101-m-4
58059;580590102;a;1;10.0;3;58059-580590102-a-1
58059;580590102;a;2;9.379999999999999;4;58059-580590102-a-2
58059;580590102;a;3;7.92;11;58059-580590102-a-3
58059;580590102;a;4;8.23;3;58059-580590102-a-4
58059;580590102;m;2;10.38;1;58059-580590102-m-2
58059;580590102;m;3;7.8;1;58059-580590102-m-3
58071;580710000;m;3;4.27;1;58071-580710000-m-3
58074;580740000;m;2;7.5;1;58074-580740000-m-2
58074;580740000;m;3;7.38;1;58074-580740000-m-3
58079;580790101;a;3;5.12;1;58079-580790101-a-3
58079;580790102;a;1;9.67;1;58079-580790102-a-1
58079;580790102;a;2;9.955;2;58079-580790102-a-2
58079;580790102;a;3;8.86;1;58079-580790102-a-3
58079;580790102;m;2;9.0;1;58079-580790102-m-2
58086;580860101;a;1;10.14;7;58086-580860101-a-1
58086;580860101;a;2;8.780000000000001;14;58086-580860101-a-2
58086;580860101;a;3;7.805;12;58086-580860101-a-3
58086;580860101;a;4;6.15;4;58086-580860101-a-4
58086;580860101;m;3;10.33;1;58086-580860101-m-3
58086;580860102;a;3;5.26;2;58086-580860102-a-3
58086;580860102;a;4;4.0;1;58086-580860102-a-4
58086;580860102;m;4;5.66;1;58086-580860102-m-4
58086;580860102;m;7;4.36;1;58086-580860102-m-7
58086;580860104;a;1;12.25;1;58086-580860104-a-1
58086;580860104;a;2;9.91;1;58086-580860104-a-2
58086;580860104;m;4;7.56;1;58086-580860104-m-4
58086;580860104;m;5;6.53;1;58086-580860104-m-5
58086;580860105;m;3;8.57;1;58086-580860105-m-3
58088;580880000;a;1;15.0;1;58088-580880000-a-1
58088;580880000;a;2;7.5600000000000005;2;58088-580880000-a-2
58088;580880000;a;4;6.58;1;58088-580880000-a-4
58088;580880000;m;4;8.684999999999999;2;58088-580880000-m-4
58088;580880000;m;5;8.45;3;58088-580880000-m-5
58095;580950101;a;1;14.69;5;58095-580950101-a-1
58095;580950101;a;2;8.86;9;58095-580950101-a-2
58095;580950101;a;3;8.28;3;58095-580950101-a-3
58095;580950101;a;4;7.095;4;58095-580950101-a-4
58095;580950102;a;1;11.48;2;58095-580950102-a-1
58095;580950102;a;2;9.545;2;58095-580950102-a-2
58095;580950102;a;3;7.22;2;58095-580950102-a-3
58095;580950102;a;4;8.68;1;58095-580950102-a-4
58095;580950102;m;2;11.56;1;58095-580950102-m-2
58095;580950102;m;4;7.87;2;58095-580950102-m-4
58095;580950103;a;3;6.79;1;58095-580950103-a-3
58099;580990000;m;5;5.19;1;58099-580990000-m-5
58102;581020000;m;4;3.45;1;58102-581020000-m-4
58104;581040000;m;5;4.41;2;58104-581040000-m-5
58117;581170101;a;3;6.91;1;58117-581170101-a-3
58117;581170101;m;3;8.47;1;58117-581170101-m-3
58117;581170102;a;1;7.25;2;58117-581170102-a-1
58117;581170102;a;2;10.385;6;58117-581170102-a-2
58117;581170102;a;3;8.605;4;58117-581170102-a-3
58117;581170102;a;5;6.2;1;58117-581170102-a-5
58121;581210000;a;4;6.9;1;58121-581210000-a-4
58121;581210000;m;2;7.02;1;58121-581210000-m-2
58121;581210000;m;3;9.2;2;58121-581210000-m-3
58121;581210000;m;4;9.15;1;58121-581210000-m-4
58124;581240000;m;5;4.24;1;58124-581240000-m-5
58124;581240000;m;6;5.0;1;58124-581240000-m-6
58131;581310000;a;1;10.0;1;58131-581310000-a-1
58131;581310000;m;3;8.36;1;58131-581310000-m-3
58134;581340101;a;1;11.085;2;58134-581340101-a-1
58134;581340101;a;2;10.0;1;58134-581340101-a-2
58134;581340102;a;3;7.64;1;58134-581340102-a-3
58134;581340102;m;6;4.88;1;58134-581340102-m-6
58145;581450000;a;1;10.4;1;58145-581450000-a-1
58145;581450000;a;2;10.0;2;58145-581450000-a-2
58145;581450000;a;3;6.61;1;58145-581450000-a-3
58146;581460000;m;4;5.25;1;58146-581460000-m-4
58148;581480000;m;3;5.12;1;58148-581480000-m-3
58149;581490000;m;3;6.3;2;58149-581490000-m-3
58151;581510000;a;3;6.25;1;58151-581510000-a-3
58151;581510000;m;3;6.92;4;58151-581510000-m-3
58151;581510000;m;4;8.0;1;58151-581510000-m-4
58152;581520000;a;2;10.86;1;58152-581520000-a-2
58152;581520000;a;3;7.27;1;58152-581520000-a-3
58155;581550000;m;5;6.95;1;58155-581550000-m-5
58157;581570000;m;4;7.5;1;58157-581570000-m-4
58160;581600000;a;2;11.31;11;58160-581600000-a-2
58160;581600000;a;3;9.5;1;58160-581600000-a-3
58160;581600000;m;4;10.38;1;58160-581600000-m-4
58160;581600000;m;6;6.48;1;58160-581600000-m-6
58164;581640000;m;2;6.56;1;58164-581640000-m-2
58176;581760000;m;3;9.57;1;58176-581760000-m-3
58182;581820000;a;1;11.04;2;58182-581820000-a-1
58191;581910000;m;5;3.14;1;58191-581910000-m-5
58192;581920000;m;2;7.84;1;58192-581920000-m-2
58193;581930000;m;3;9.38;1;58193-581930000-m-3
58193;581930000;m;4;8.65;1;58193-581930000-m-4
58193;581930000;m;5;6.63;1;58193-581930000-m-5
58194;581940101;a;1;19.33;6;58194-581940101-a-1
58194;581940101;a;2;8.594999999999999;6;58194-581940101-a-2
58194;581940101;a;3;8.18;8;58194-581940101-a-3
58194;581940101;a;4;7.14;1;58194-581940101-a-4
58194;581940101;m;4;6.3;2;58194-581940101-m-4
58194;581940101;m;5;4.17;1;58194-581940101-m-5
58194;581940102;a;1;10.085;12;58194-581940102-a-1
58194;581940102;a;2;9.43;13;58194-581940102-a-2
58194;581940102;a;3;7.705;10;58194-581940102-a-3
58194;581940102;a;4;7.08;5;58194-581940102-a-4
58194;581940102;a;5;5.03;1;58194-581940102-a-5
58194;581940102;a;6;4.24;4;58194-581940102-a-6
58194;581940103;a;1;12.09;9;58194-581940103-a-1
58194;581940103;a;2;10.615;12;58194-581940103-a-2
58194;581940103;a;3;7.7;11;58194-581940103-a-3
58194;581940103;a;4;8.004999999999999;6;58194-581940103-a-4
58194;581940103;a;5;5.68;1;58194-581940103-a-5
58194;581940103;a;6;4.71;1;58194-581940103-a-6
58194;581940103;m;2;6.38;1;58194-581940103-m-2
58194;581940103;m;3;8.0;1;58194-581940103-m-3
58194;581940103;m;4;9.29;1;58194-581940103-m-4
58194;581940103;m;5;6.745;4;58194-581940103-m-5
58194;581940104;a;1;11.98;16;58194-581940104-a-1
58194;581940104;a;2;9.66;39;58194-581940104-a-2
58194;581940104;a;3;8.04;11;58194-581940104-a-3
58194;581940104;a;4;6.32;7;58194-581940104-a-4
58194;581940104;a;5;5.36;4;58194-581940104-a-5
58194;581940104;a;6;5.245;2;58194-581940104-a-6
58194;581940105;a;1;12.8;7;58194-581940105-a-1
58194;581940105;a;2;9.89;8;58194-581940105-a-2
58194;581940105;a;3;8.14;2;58194-581940105-a-3
58194;581940105;a;4;7.96;1;58194-581940105-a-4
58194;581940106;a;2;7.4;3;58194-581940106-a-2
58194;581940106;a;3;8.39;8;58194-581940106-a-3
58194;581940106;a;4;5.904999999999999;6;58194-581940106-a-4
58194;581940106;a;5;5.115;2;58194-581940106-a-5
58194;581940107;a;1;11.705;2;58194-581940107-a-1
58194;581940107;a;2;8.78;5;58194-581940107-a-2
58194;581940107;a;3;8.8;4;58194-581940107-a-3
58194;581940107;m;4;4.68;1;58194-581940107-m-4
58194;581940108;a;3;5.21;1;58194-581940108-a-3
58194;581940108;a;4;5.92;1;58194-581940108-a-4
58194;581940109;a;4;7.27;1;58194-581940109-a-4
58194;581940111;a;2;8.82;1;58194-581940111-a-2
58194;581940111;a;4;6.234999999999999;2;58194-581940111-a-4
58194;581940111;a;5;6.67;1;58194-581940111-a-5
58194;581940112;a;2;9.895;2;58194-581940112-a-2
58194;581940112;a;3;7.16;1;58194-581940112-a-3
58194;581940112;a;4;6.56;1;58194-581940112-a-4
58194;581940112;l;1;11.11;1;58194-581940112-l-1
58194;581940112;m;2;10.24;1;58194-581940112-m-2
58194;581940113;a;1;12.47;3;58194-581940113-a-1
58194;581940113;a;2;7.55;1;58194-581940113-a-2
58194;581940113;a;3;8.43;3;58194-581940113-a-3
58194;581940113;a;5;8.06;1;58194-581940113-a-5
58194;581940113;m;5;6.95;1;58194-581940113-m-5
58194;581940114;a;1;14.5;1;58194-581940114-a-1
58194;581940114;a;2;10.68;12;58194-581940114-a-2
58194;581940114;a;3;7.85;3;58194-581940114-a-3
58194;581940114;a;4;7.415;2;58194-581940114-a-4
58194;581940114;m;4;6.47;1;58194-581940114-m-4
58194;581940114;m;5;6.01;1;58194-581940114-m-5
58194;581940115;m;5;6.295;2;58194-581940115-m-5
58194;581940116;a;2;7.6;1;58194-581940116-a-2
58194;581940116;a;4;4.52;1;58194-581940116-a-4
58194;581940116;a;5;6.98;1;58194-581940116-a-5
58194;581940117;a;1;13.04;4;58194-581940117-a-1
58194;581940117;a;2;10.0;9;58194-581940117-a-2
58194;581940117;a;3;9.36;3;58194-581940117-a-3
58194;581940117;a;4;5.66;3;58194-581940117-a-4
58194;581940117;a;5;5.51;1;58194-581940117-a-5
58194;581940117;m;3;8.2;1;58194-581940117-m-3
58194;581940118;a;2;12.4;3;58194-581940118-a-2
58194;581940118;a;3;8.06;1;58194-581940118-a-3
58194;581940118;a;4;7.98;2;58194-581940118-a-4
58196;581960000;m;4;5.79;1;58196-581960000-m-4
58207;582070000;m;5;6.25;1;58207-582070000-m-5
58214;582140000;a;1;12.8;2;58214-582140000-a-1
58214;582140000;a;2;8.22;1;58214-582140000-a-2
58214;582140000;a;3;5.81;1;58214-582140000-a-3
58214;582140000;m;3;5.62;1;58214-582140000-m-3
58215;582150000;m;4;5.61;1;58215-582150000-m-4
58218;582180000;a;4;3.85;1;58218-582180000-a-4
58218;582180000;m;8;4.32;1;58218-582180000-m-8
58223;582230000;m;6;4.645;2;58223-582230000-m-6
58227;582270000;a;3;6.67;1;58227-582270000-a-3
58228;582280000;m;2;8.0;1;58228-582280000-m-2
58238;582380000;m;3;8.62;1;58238-582380000-m-3
58238;582380000;m;4;8.06;1;58238-582380000-m-4
58250;582500000;a;3;5.54;1;58250-582500000-a-3
58256;582560000;m;4;9.45;1;58256-582560000-m-4
58261;582610000;m;4;6.83;1;58261-582610000-m-4
58264;582640000;a;1;7.5;1;58264-582640000-a-1
58264;582640000;a;2;7.64;1;58264-582640000-a-2
58264;582640000;a;3;6.18;1;58264-582640000-a-3
58264;582640000;a;5;4.71;1;58264-582640000-a-5
58264;582640000;m;2;6.06;1;58264-582640000-m-2
58264;582640000;m;3;9.17;1;58264-582640000-m-3
58278;582780000;a;3;9.6;1;58278-582780000-a-3
58280;582800000;m;3;8.33;1;58280-582800000-m-3
58281;582810000;m;5;4.51;1;58281-582810000-m-5
58293;582930000;m;3;7.0;1;58293-582930000-m-3
58294;582940000;m;5;5.0;1;58294-582940000-m-5
58295;582950000;m;2;9.9;1;58295-582950000-m-2
58297;582970000;m;3;6.84;1;58297-582970000-m-3
58300;583000000;a;4;6.41;1;58300-583000000-a-4
58300;583000000;m;4;7.97;1;58300-583000000-m-4
58302;583020000;m;3;8.92;1;58302-583020000-m-3
58303;583030101;a;2;11.47;1;58303-583030101-a-2
58303;583030101;a;3;9.74;3;58303-583030101-a-3
58303;583030101;m;5;9.34;2;58303-583030101-m-5
58303;583030101;m;6;6.16;1;58303-583030101-m-6
58303;583030102;m;6;5.64;1;58303-583030102-m-6
58303;583030103;a;4;5.45;2;58303-583030103-a-4
58303;583030104;a;4;8.215;2;58303-583030104-a-4
58303;583030105;a;4;3.85;1;58303-583030105-a-4
58303;583030105;m;3;7.53;1;58303-583030105-m-3
58303;583030105;m;4;7.33;1;58303-583030105-m-4
59002;590020000;a;2;8.51;1;59002-590020000-a-2
59002;590020000;m;3;11.76;1;59002-590020000-m-3
59004;590040000;a;2;13.48;1;59004-590040000-a-2
59005;590050000;m;2;12.39;1;59005-590050000-m-2
59005;590050000;m;5;11.7;1;59005-590050000-m-5
59008;590080101;a;2;13.85;1;59008-590080101-a-2
59008;590080101;m;4;8.57;1;59008-590080101-m-4
59008;590080101;m;5;5.88;1;59008-590080101-m-5
59008;590080102;m;4;6.76;1;59008-590080102-m-4
59008;590080104;a;2;13.33;1;59008-590080104-a-2
59008;590080104;m;3;10.53;1;59008-590080104-m-3
59009;590090101;a;1;20.1;2;59009-590090101-a-1
59009;590090101;a;2;18.33;1;59009-590090101-a-2
59009;590090101;a;4;9.6;1;59009-590090101-a-4
59009;590090101;m;3;10.56;1;59009-590090101-m-3
59009;590090101;m;4;10.309999999999999;2;59009-590090101-m-4
59009;590090102;a;3;13.73;2;59009-590090102-a-3
59009;590090103;a;2;15.74;1;59009-590090103-a-2
59009;590090104;a;3;13.18;1;59009-590090104-a-3
59009;590090104;a;4;13.75;1;59009-590090104-a-4
59009;590090104;m;4;14.06;1;59009-590090104-m-4
59009;590090201;a;1;27.78;1;59009-590090201-a-1
59009;590090201;a;2;26.19;1;59009-590090201-a-2
59009;590090201;m;4;12.11;2;59009-590090201-m-4
59009;590090203;a;1;21.42;5;59009-590090203-a-1
59009;590090203;a;2;14.004999999999999;4;59009-590090203-a-2
59009;590090203;m;3;14.04;1;59009-590090203-m-3
59009;590090203;m;5;13.3;1;59009-590090203-m-5
59009;590090204;a;2;19.83;1;59009-590090204-a-2
59009;590090206;a;1;55.0;1;59009-590090206-a-1
59009;590090206;a;2;13.46;6;59009-590090206-a-2
59009;590090206;a;3;10.62;1;59009-590090206-a-3
59009;590090206;a;4;13.495;2;59009-590090206-a-4
59009;590090207;m;4;9.88;1;59009-590090207-m-4
59009;590090303;a;2;14.0;1;59009-590090303-a-2
59009;590090303;m;4;9.07;1;59009-590090303-m-4
59009;590090304;a;3;11.04;1;59009-590090304-a-3
59009;590090306;a;2;16.33;1;59009-590090306-a-2
59009;590090401;a;3;13.17;1;59009-590090401-a-3
59009;590090402;a;2;13.96;1;59009-590090402-a-2
59009;590090403;a;1;13.93;1;59009-590090403-a-1
59009;590090403;a;2;13.14;6;59009-590090403-a-2
59009;590090403;a;3;12.785;6;59009-590090403-a-3
59009;590090403;m;3;12.24;1;59009-590090403-m-3
59009;590090403;m;4;13.62;1;59009-590090403-m-4
59009;590090404;m;4;10.55;1;59009-590090404-m-4
59009;590090405;a;1;18.52;2;59009-590090405-a-1
59009;590090405;a;2;16.555;6;59009-590090405-a-2
59009;590090405;a;3;13.14;1;59009-590090405-a-3
59009;590090405;m;5;12.43;1;59009-590090405-m-5
59009;590090501;a;1;23.0;2;59009-590090501-a-1
59009;590090501;a;2;14.29;1;59009-590090501-a-2
59009;590090501;a;3;16.145;2;59009-590090501-a-3
59009;590090502;a;4;10.14;1;59009-590090502-a-4
59009;590090505;a;1;27.5;4;59009-590090505-a-1
59009;590090505;m;4;14.33;1;59009-590090505-m-4
59009;590090603;a;1;32.37;3;59009-590090603-a-1
59009;590090603;a;2;14.0;1;59009-590090603-a-2
59009;590090701;a;5;3.48;1;59009-590090701-a-5
59009;590090704;a;2;12.850000000000001;2;59009-590090704-a-2
59009;590090704;a;3;12.32;1;59009-590090704-a-3
59009;590090705;a;2;14.52;2;59009-590090705-a-2
59009;590090705;a;3;12.58;2;59009-590090705-a-3
59011;590110103;a;4;7.44;1;59011-590110103-a-4
59013;590130000;m;5;11.51;1;59013-590130000-m-5
59014;590140101;m;4;8.08;1;59014-590140101-m-4
59014;590140102;a;1;10.075;10;59014-590140102-a-1
59014;590140102;a;2;10.69;10;59014-590140102-a-2
59014;590140102;a;3;9.115;4;59014-590140102-a-3
59014;590140104;a;1;8.11;1;59014-590140104-a-1
59014;590140104;a;3;8.39;2;59014-590140104-a-3
59014;590140104;a;4;8.61;1;59014-590140104-a-4
59014;590140104;m;4;6.79;1;59014-590140104-m-4
59014;590140106;a;1;10.02;4;59014-590140106-a-1
59014;590140106;a;2;10.69;14;59014-590140106-a-2
59014;590140106;a;3;9.0;3;59014-590140106-a-3
59014;590140106;a;4;7.95;1;59014-590140106-a-4
59015;590150000;a;2;11.46;1;59015-590150000-a-2
59015;590150000;a;3;10.0;1;59015-590150000-a-3
59015;590150000;m;5;6.16;1;59015-590150000-m-5
59015;590150000;m;6;5.83;1;59015-590150000-m-6
59017;590170102;a;2;12.365;4;59017-590170102-a-2
59017;590170102;a;3;9.92;1;59017-590170102-a-3
59017;590170102;l;5;6.33;1;59017-590170102-l-5
59017;590170102;m;2;10.45;1;59017-590170102-m-2
59017;590170102;m;4;8.275;4;59017-590170102-m-4
59017;590170102;m;5;8.37;1;59017-590170102-m-5
59017;590170103;a;1;13.53;1;59017-590170103-a-1
59017;590170103;a;2;12.875;2;59017-590170103-a-2
59017;590170103;a;3;11.64;1;59017-590170103-a-3
59017;590170201;a;2;10.0;1;59017-590170201-a-2
59017;590170202;m;2;13.33;1;59017-590170202-m-2
59017;590170202;m;4;11.31;1;59017-590170202-m-4
59017;590170303;a;2;12.75;11;59017-590170303-a-2
59017;590170304;a;1;15.38;1;59017-590170304-a-1
59017;590170304;a;2;11.575;2;59017-590170304-a-2
59017;590170304;a;3;8.1;1;59017-590170304-a-3
59017;590170304;m;6;7.35;1;59017-590170304-m-6
59017;590170305;a;2;14.71;1;59017-590170305-a-2
59017;590170305;a;3;12.530000000000001;2;59017-590170305-a-3
59017;590170305;a;4;9.29;1;59017-590170305-a-4
59017;590170401;a;2;12.415;6;59017-590170401-a-2
59017;590170401;a;3;9.23;1;59017-590170401-a-3
59017;590170401;m;4;10.51;1;59017-590170401-m-4
59017;590170402;a;2;13.27;21;59017-590170402-a-2
