INSEE_COM;LIBCOM;DEP;REG;ARR;CV;EPCI;NATURE_EPCI;ZE2020;UU2020
87112;Pageas;87;75;872;8721;200070506;CC;7517;87000
87113;Le Palais-sur-Vienne;87;75;872;8712;248719312;CU;7517;87601
87114;Panazol;87;75;872;8717;248719312;CU;7517;87601
87115;Pensol;87;75;873;8718;200066520;CC;7527;87000
87116;Peyrat-de-Bellac;87;75;871;8703;200071942;CC;7527;87106
87117;Peyrat-le-Château;87;75;872;8707;248719353;CC;7517;87000
87118;Peyrilhac;87;75;872;8706;248719312;CU;7517;87000
87119;Pierre-Buffière;87;75;872;8705;200040814;CC;7517;87000
87120;La Porcherie;87;75;872;8707;200040814;CC;7517;87000
87121;Rancon;87;75;871;8704;248719262;CC;7527;87000
87122;Razès;87;75;871;8702;200066512;CC;7517;87000
87123;Rempnat;87;75;872;8707;248719353;CC;7511;87000
87124;Rilhac-Lastours;87;75;872;8721;200070506;CC;7517;87000
87125;Rilhac-Rancon;87;75;872;8712;248719312;CU;7517;87105
87126;Rochechouart;87;75;873;8718;200059400;CC;7527;87103
87127;La Roche-l'Abeille;87;75;872;8721;248700189;CC;7517;87000
87128;Saint-Pardoux-le-Lac;87;75;871;8703;248719262;CC;7517;87000
87129;Royères;87;75;872;8720;248719361;CC;7517;87000
87130;Roziers-Saint-Georges;87;75;872;8707;248719338;CC;7517;87000
87131;Saillat-sur-Vienne;87;75;873;8719;200059400;CC;7527;87000
87132;Saint-Amand-le-Petit;87;75;872;8707;248719353;CC;7517;87000
87133;Saint-Amand-Magnazeix;87;75;871;8704;248719262;CC;7511;87000
87134;Sainte-Anne-Saint-Priest;87;75;872;8707;248719353;CC;7517;87000
87135;Saint-Auvent;87;75;873;8718;200066520;CC;7527;87000
87137;Saint-Bazile;87;75;873;8718;200066520;CC;7527;87000
87138;Saint-Bonnet-Briance;87;75;872;8705;248719361;CC;7517;87000
87139;Saint-Bonnet-de-Bellac;87;75;871;8703;200071942;CC;7527;87000
87140;Saint-Brice-sur-Vienne;87;75;873;8719;200059400;CC;7527;87000
87141;Saint-Cyr;87;75;873;8718;200066520;CC;7527;87000
87142;Saint-Denis-des-Murs;87;75;872;8720;248719361;CC;7517;87000
87143;Saint-Gence;87;75;872;8706;248719312;CU;7517;87000
87144;Saint-Genest-sur-Roselle;87;75;872;8705;200040814;CC;7517;87000
87145;Saint-Georges-les-Landes;87;75;871;8704;200071942;CC;7511;87000
87146;Saint-Germain-les-Belles;87;75;872;8707;200040814;CC;7517;87000
87147;Saint-Gilles-les-Forêts;87;75;872;8707;248719338;CC;7517;87000
87148;Saint-Hilaire-Bonneval;87;75;872;8705;200040814;CC;7517;87000
87149;Saint-Hilaire-la-Treille;87;75;871;8704;200071942;CC;7511;87000
87150;Saint-Hilaire-les-Places;87;75;872;8721;200070506;CC;7517;87000
87151;Saint-Jean-Ligoure;87;75;872;8705;200070506;CC;7517;87000
87152;Saint-Jouvent;87;75;872;8706;200066512;CC;7517;87000
87153;Saint-Julien-le-Petit;87;75;872;8707;248719353;CC;7517;87000
87154;Saint-Junien;87;75;873;8719;200059400;CC;7527;87301
87155;Saint-Junien-les-Combes;87;75;871;8703;200071942;CC;7527;87000
87156;Saint-Just-le-Martel;87;75;872;8720;248719312;CU;7517;87000
87157;Saint-Laurent-les-Églises;87;75;872;8702;200066512;CC;7517;87000
87158;Saint-Laurent-sur-Gorre;87;75;873;8718;200066520;CC;7527;87000
87159;Saint-Léger-la-Montagne;87;75;872;8702;200066512;CC;7517;87000
87160;Saint-Léger-Magnazeix;87;75;871;8704;200071942;CC;7511;87000
87161;Saint-Léonard-de-Noblat;87;75;872;8720;248719361;CC;7517;87104
87162;Sainte-Marie-de-Vaux;87;75;873;8718;200066520;CC;7517;87000
87163;Saint-Martial-sur-Isop;87;75;871;8703;200071942;CC;7527;87000
87164;Saint-Martin-de-Jussac;87;75;873;8719;200059400;CC;7527;87000
87165;Saint-Martin-le-Mault;87;75;871;8704;200071942;CC;7511;87000
87166;Saint-Martin-le-Vieux;87;75;872;8701;248719288;CC;7517;87000
87167;Saint-Martin-Terressus;87;75;872;8720;248719361;CC;7517;87000
87168;Saint-Mathieu;87;75;873;8718;200066520;CC;7527;87000
87169;Saint-Maurice-les-Brousses;87;75;872;8705;200070506;CC;7517;87000
87170;Saint-Méard;87;75;872;8707;248719338;CC;7517;87000
87172;Saint-Ouen-sur-Gartempe;87;75;871;8704;200071942;CC;7527;87000
87174;Saint-Paul;87;75;872;8705;248719361;CC;7517;87000
87176;Saint-Priest-Ligoure;87;75;872;8707;200070506;CC;7517;87000
87177;Saint-Priest-sous-Aixe;87;75;872;8701;248719288;CC;7517;87203
87178;Saint-Priest-Taurion;87;75;872;8720;200066512;CC;7517;87102
87179;Saint-Sornin-la-Marche;87;75;871;8704;200071942;CC;7527;87000
87180;Saint-Sornin-Leulac;87;75;871;8704;248719262;CC;7511;87000
87181;Saint-Sulpice-Laurière;87;75;872;8702;200066512;CC;7517;87000
87182;Saint-Sulpice-les-Feuilles;87;75;871;8704;200071942;CC;7511;87000
87183;Saint-Sylvestre;87;75;872;8702;200066512;CC;7517;87000
87185;Saint-Victurnien;87;75;873;8719;200059400;CC;7527;87000
87186;Saint-Vitte-sur-Briance;87;75;872;8707;200040814;CC;7517;87000
87187;Saint-Yrieix-la-Perche;87;75;872;8721;248700189;CC;7517;87202
87188;Saint-Yrieix-sous-Aixe;87;75;872;8701;248719288;CC;7517;87000
87189;Les Salles-Lavauguyon;87;75;873;8718;200059400;CC;7527;87000
87190;Sauviat-sur-Vige;87;75;872;8720;248719361;CC;7517;87000
87191;Séreilhac;87;75;872;8701;248719288;CC;7517;87000
87192;Solignac;87;75;872;8705;248719312;CU;7517;87000
87193;Surdoux;87;75;872;8707;248719338;CC;7531;87000
87194;Sussac;87;75;872;8707;248719338;CC;7517;87000
87195;Tersannes;87;75;871;8704;200071942;CC;7527;87000
87197;Thouron;87;75;871;8703;200066512;CC;7517;87000
87198;Vaulry;87;75;871;8703;200066512;CC;7517;87000
87199;Vayres;87;75;873;8718;200059400;CC;7527;87000
87200;Verneuil-Moustiers;87;75;871;8704;200071942;CC;7527;87000
87201;Verneuil-sur-Vienne;87;75;872;8701;248719312;CU;7517;87601
87202;Veyrac;87;75;872;8706;248719312;CU;7517;87000
87203;Vicq-sur-Breuilh;87;75;872;8707;200040814;CC;7517;87000
87204;Videix;87;75;873;8718;200059400;CC;7527;87000
87205;Le Vigen;87;75;872;8705;248719312;CU;7517;87000
87206;Villefavard;87;75;871;8704;200071942;CC;7527;87000
88001;Les Ableuvenettes;88;44;881;8804;200068369;CC;4407;88000
88002;Ahéville;88;44;881;8804;200068369;CC;4407;88000
88003;Aingeville;88;44;882;8817;200068682;CC;4407;88000
88004;Ainvelle;88;44;882;8804;200068773;CC;4404;88000
88005;Allarmont;88;44;883;8811;200071066;CA;4417;88000
88006;Ambacourt;88;44;881;8809;200068369;CC;4407;88000
88007;Ameuvelle;88;44;882;8804;200068773;CC;4407;88000
88008;Anglemont;88;44;881;8811;200005957;CC;4407;88000
88009;Anould;88;44;883;8807;200071066;CA;4417;88402
88010;Aouze;88;44;882;8809;200068559;CC;4407;88000
88011;Arches;88;44;881;8805;200068757;CA;4407;88105
88012;Archettes;88;44;881;8806;200068757;CA;4407;88105
88013;Aroffe;88;44;882;8809;200068559;CC;4412;88000
88014;Arrentès-de-Corcieux;88;44;883;8807;200071066;CA;4417;88000
88015;Attignéville;88;44;882;8810;200068559;CC;4404;88000
88016;Attigny;88;44;882;8804;200068773;CC;4407;88000
88017;Aulnois;88;44;882;8817;200068682;CC;4407;88000
88019;Autigny-la-Tour;88;44;882;8810;200068559;CC;4404;88000
88020;Autreville;88;44;882;8810;200068559;CC;4412;88000
88021;Autrey;88;44;881;8813;200005957;CC;4407;88000
88022;Auzainvilliers;88;44;882;8817;200068682;CC;4407;88000
88023;Avillers;88;44;881;8803;200068369;CC;4407;88000
88024;Avrainville;88;44;881;8803;200068369;CC;4407;88000
88025;Avranville;88;44;882;8810;200068559;CC;4404;88000
88026;Aydoilles;88;44;881;8802;200068757;CA;4407;88000
88027;Badménil-aux-Bois;88;44;881;8802;200068757;CA;4407;88000
88028;La Baffe;88;44;881;8806;200068757;CA;4407;88000
88029;La Vôge-les-Bains;88;44;881;8816;200068757;CA;4407;88000
88030;Bainville-aux-Saules;88;44;881;8804;200068369;CC;4407;88000
88031;Balléville;88;44;882;8809;200068559;CC;4407;88000
88032;Ban-de-Laveline;88;44;883;8814;200071066;CA;4417;88106
88033;Ban-de-Sapt;88;44;883;8811;200071066;CA;4417;88000
88035;Barbey-Seroux;88;44;883;8807;200071066;CA;4417;88000
88036;Barville;88;44;882;8810;200068559;CC;4404;88000
88037;Basse-sur-le-Rupt;88;44;883;8801;200096634;CC;4414;88303
88038;Battexey;88;44;881;8803;200068369;CC;4407;88000
88039;Baudricourt;88;44;881;8809;200068369;CC;4407;88000
88040;Bayecourt;88;44;881;8802;200068757;CA;4407;88000
88041;Bazegney;88;44;881;8804;200068369;CC;4407;88000
88042;Bazien;88;44;881;8811;200005957;CC;4407;88000
88043;Bazoilles-et-Ménil;88;44;882;8817;200068682;CC;4407;88000
88044;Bazoilles-sur-Meuse;88;44;882;8810;200068559;CC;4404;88000
88045;Beaufremont;88;44;882;8810;200068682;CC;4407;88000
88046;Beauménil;88;44;881;8802;200042000;CC;4407;88000
88047;Begnécourt;88;44;881;8804;200068369;CC;4407;88000
88048;Bellefontaine;88;44;881;8816;200068757;CA;4414;88000
88049;Belmont-lès-Darney;88;44;882;8804;200068773;CC;4407;88000
88050;Belmont-sur-Buttant;88;44;881;8802;200042000;CC;4407;88000
88051;Belmont-sur-Vair;88;44;882;8817;200068682;CC;4407;88000
88052;Belrupt;88;44;882;8804;200068773;CC;4407;88000
88053;Belval;88;44;883;8811;200071066;CA;4417;88000
88054;Bertrimoutier;88;44;883;8814;200071066;CA;4417;88106
88055;Bettegney-Saint-Brice;88;44;881;8803;200068369;CC;4407;88000
88056;Bettoncourt;88;44;881;8803;200068369;CC;4407;88000
88057;Le Beulay;88;44;883;8814;200071066;CA;4417;88000
88058;Biécourt;88;44;881;8809;200068369;CC;4407;88000
88059;Biffontaine;88;44;883;8802;200071066;CA;4417;88000
88060;Blémerey;88;44;881;8809;200068369;CC;4407;88000
88061;Bleurville;88;44;882;8804;200068773;CC;4407;88000
88062;Blevaincourt;88;44;882;8804;200068773;CC;4407;88000
88063;Bocquegney;88;44;881;8804;200068369;CC;4407;88000
88064;Bois-de-Champ;88;44;883;8802;200071066;CA;4417;88000
88065;Bonvillet;88;44;882;8804;200068773;CC;4407;88000
88066;Boulaincourt;88;44;881;8809;200068369;CC;4407;88000
88068;La Bourgonce;88;44;883;8813;200071066;CA;4417;88000
88069;Bouxières-aux-Bois;88;44;881;8803;200068369;CC;4407;88000
88070;Bouxurulles;88;44;881;8803;200068369;CC;4407;88000
88071;Bouzemont;88;44;881;8804;200068369;CC;4407;88000
88073;Brantigny;88;44;881;8803;200068757;CA;4407;88000
88074;Brechainville;88;44;882;8810;200068559;CC;4404;88000
88075;La Bresse;88;44;883;8801;200096634;CC;4414;88302
88076;Brouvelieures;88;44;881;8802;200042000;CC;4407;88000
88077;Brû;88;44;881;8811;200005957;CC;4407;88000
88078;Bruyères;88;44;881;8802;200042000;CC;4407;88111
88079;Bulgnéville;88;44;882;8817;200068682;CC;4407;88000
88080;Bult;88;44;881;8803;200005957;CC;4407;88000
88081;Bussang;88;44;881;8815;200033868;CC;4414;88304
88082;Celles-sur-Plaine;88;44;883;8811;200071066;CA;4417;88000
88083;Certilleux;88;44;882;8810;200068559;CC;4404;88000
88084;Chamagne;88;44;881;8803;200068757;CA;4407;88000
88085;Champdray;88;44;883;8802;200096642;CC;4414;88000
88086;Champ-le-Duc;88;44;881;8802;200042000;CC;4407;88111
88087;Chantraine;88;44;881;8805;200068757;CA;4407;88501
88088;La Chapelle-aux-Bois;88;44;881;8816;200068757;CA;4407;88000
88089;La Chapelle-devant-Bruyères;88;44;883;8807;200071066;CA;4417;88000
88090;Charmes;88;44;881;8803;200068757;CA;4407;88203
88091;Charmois-devant-Bruyères;88;44;881;8802;200042000;CC;4407;88000
88092;Charmois-l'Orgueilleux;88;44;881;8816;200068757;CA;4407;88000
88093;Châtas;88;44;883;8811;200071066;CA;4417;88000
88094;Châtel-sur-Moselle;88;44;881;8803;200068757;CA;4407;88109
88095;Châtenois;88;44;882;8809;200068559;CC;4407;88000
88096;Châtillon-sur-Saône;88;44;882;8804;200068773;CC;4404;88000
88097;Chauffecourt;88;44;881;8809;200068369;CC;4407;88000
88098;Chaumousey;88;44;881;8805;200068757;CA;4407;88501
88099;Chavelot;88;44;881;8808;200068757;CA;4407;88501
88100;Chef-Haut;88;44;881;8809;200068369;CC;4407;88000
88101;Cheniménil;88;44;881;8802;200042000;CC;4407;88000
88102;Chermisey;88;44;882;8810;200068559;CC;4404;88000
88103;Circourt;88;44;881;8804;200068369;CC;4407;88000
88104;Circourt-sur-Mouzon;88;44;882;8810;200068559;CC;4404;88000
88105;Claudon;88;44;882;8804;200068773;CC;4407;88000
88106;Ban-sur-Meurthe-Clefcy;88;44;883;8807;200071066;CA;4417;88402
88107;Clérey-la-Côte;88;44;882;8810;200068559;CC;4412;88000
88108;Le Clerjus;88;44;881;8816;200068757;CA;4407;88000
88109;Cleurie;88;44;883;8812;200096634;CC;4414;88303
88110;Clézentaine;88;44;881;8803;200005957;CC;4407;88000
88111;Coinches;88;44;883;8814;200071066;CA;4417;88402
88113;Combrimont;88;44;883;8814;200071066;CA;4417;88000
88114;Contrexéville;88;44;882;8817;200068682;CC;4407;88107
88115;Corcieux;88;44;883;8807;200071066;CA;4417;88000
88116;Cornimont;88;44;883;8801;200096634;CC;4414;88302
88117;Courcelles-sous-Châtenois;88;44;882;8809;200068559;CC;4407;88000
88118;Coussey;88;44;882;8810;200068559;CC;4404;88000
88119;Crainvilliers;88;44;882;8817;200068682;CC;4407;88000
88120;La Croix-aux-Mines;88;44;883;8814;200071066;CA;4417;88106
88121;Damas-aux-Bois;88;44;881;8803;200068757;CA;4407;88000
88122;Damas-et-Bettegney;88;44;881;8804;200068369;CC;4407;88000
88123;Damblain;88;44;882;8804;200068773;CC;4407;88000
88124;Darney;88;44;882;8804;200068773;CC;4407;88000
88125;Darney-aux-Chênes;88;44;882;8809;200068559;CC;4407;88000
88126;Darnieulles;88;44;881;8808;200068757;CA;4407;88108
88127;Deinvillers;88;44;881;8803;200005957;CC;4407;88000
88128;Denipaire;88;44;883;8811;200071066;CA;4417;88000
88129;Derbamont;88;44;881;8803;200068369;CC;4407;88000
88130;Destord;88;44;881;8802;200042000;CC;4407;88000
88131;Deycimont;88;44;881;8802;200042000;CC;4407;88000
88132;Deyvillers;88;44;881;8806;200068757;CA;4407;88000
88133;Dignonville;88;44;881;8806;200068757;CA;4407;88000
88134;Dinozé;88;44;881;8805;200068757;CA;4407;88501
88135;Docelles;88;44;881;8802;200042000;CC;4407;88000
88136;Dogneville;88;44;881;8806;200068757;CA;4407;88501
88137;Dolaincourt;88;44;882;8809;200068559;CC;4407;88000
88138;Dombasle-devant-Darney;88;44;882;8804;200068773;CC;4407;88000
88139;Dombasle-en-Xaintois;88;44;881;8809;200068369;CC;4407;88000
88140;Dombrot-le-Sec;88;44;882;8817;200068773;CC;4407;88000
88141;Dombrot-sur-Vair;88;44;882;8817;200068682;CC;4407;88000
88142;Domèvre-sur-Avière;88;44;881;8808;200068757;CA;4407;88000
88143;Domèvre-sur-Durbion;88;44;881;8802;200068757;CA;4407;88000
88144;Domèvre-sous-Montfort;88;44;882;8817;200068682;CC;4407;88000
88145;Domfaing;88;44;881;8802;200042000;CC;4407;88000
88146;Domjulien;88;44;882;8817;200068682;CC;4407;88000
88147;Dommartin-aux-Bois;88;44;881;8804;200068369;CC;4407;88000
88148;Dommartin-lès-Remiremont;88;44;881;8815;200068377;CC;4414;88401
88149;Dommartin-lès-Vallois;88;44;882;8804;200068773;CC;4407;88000
88150;Dommartin-sur-Vraine;88;44;882;8809;200068559;CC;4407;88000
88151;Dompaire;88;44;881;8804;200068369;CC;4407;88000
88152;Dompierre;88;44;881;8802;200068757;CA;4407;88000
88153;Domptail;88;44;881;8811;200005957;CC;4407;88000
88154;Domrémy-la-Pucelle;88;44;882;8810;200068559;CC;4404;88000
88155;Domvallier;88;44;881;8809;200068369;CC;4407;88000
88156;Doncières;88;44;881;8811;200005957;CC;4407;88000
88157;Dounoux;88;44;881;8816;200068757;CA;4407;88000
88158;Éloyes;88;44;881;8812;200068377;CC;4414;88401
88159;Entre-deux-Eaux;88;44;883;8814;200071066;CA;4417;88000
88160;Épinal;88;44;881;8898;200068757;CA;4407;88501
88161;Escles;88;44;882;8804;200068773;CC;4407;88000
88162;Esley;88;44;882;8804;200068773;CC;4407;88000
88163;Essegney;88;44;881;8803;200068757;CA;4407;88203
88164;Estrennes;88;44;882;8817;200068682;CC;4407;88000
88165;Étival-Clairefontaine;88;44;883;8811;200071066;CA;4417;88301
88166;Évaux-et-Ménil;88;44;881;8803;200068369;CC;4407;88000
88167;Faucompierre;88;44;881;8801;200042000;CC;4414;88000
88168;Fauconcourt;88;44;881;8803;200005957;CC;4407;88000
88169;Fays;88;44;881;8802;200042000;CC;4407;88000
88170;Ferdrupt;88;44;881;8815;200033868;CC;4414;88304
88171;Fignévelle;88;44;882;8804;200068773;CC;4404;88000
88172;Fiménil;88;44;881;8802;200042000;CC;4407;88000
88173;Florémont;88;44;881;8803;200068757;CA;4407;88000
88174;Fomerey;88;44;881;8808;200068757;CA;4407;88000
88175;Fontenay;88;44;881;8802;200042000;CC;4407;88000
88176;Fontenoy-le-Château;88;44;881;8816;200068757;CA;4407;88000
88177;La Forge;88;44;883;8801;200096634;CC;4414;88303
88178;Les Forges;88;44;881;8805;200068757;CA;4407;88501
88179;Fouchécourt;88;44;882;8804;200068773;CC;4407;88000
88180;Frain;88;44;882;8804;200068773;CC;4407;88000
88181;Fraize;88;44;883;8807;200071066;CA;4417;88402
88182;Frapelle;88;44;883;8814;200071066;CA;4417;88000
88183;Frebécourt;88;44;882;8810;200068559;CC;4404;88000
88184;Fremifontaine;88;44;881;8802;200042000;CC;4407;88000
88185;Frenelle-la-Grande;88;44;881;8809;200068369;CC;4407;88000
88186;Frenelle-la-Petite;88;44;881;8809;200068369;CC;4407;88000
88187;Frénois;88;44;882;8804;200068773;CC;4407;88000
88188;Fresse-sur-Moselle;88;44;881;8815;200033868;CC;4414;88304
88189;Fréville;88;44;882;8810;200068559;CC;4404;88000
88190;Frizon;88;44;881;8808;200068757;CA;4407;88000
88192;Gelvécourt-et-Adompt;88;44;881;8804;200068369;CC;4407;88000
88193;Gemaingoutte;88;44;883;8814;200071066;CA;4417;88106
88194;Gemmelaincourt;88;44;882;8817;200068682;CC;4407;88000
88195;Gendreville;88;44;882;8817;200068682;CC;4407;88000
88196;Gérardmer;88;44;883;8807;200096642;CC;4414;88206
88197;Gerbamont;88;44;883;8801;200096634;CC;4414;88303
88198;Gerbépal;88;44;883;8807;200071066;CA;4417;88000
88199;Gignéville;88;44;882;8804;200068773;CC;4407;88000
88200;Gigney;88;44;881;8808;200068757;CA;4407;88000
88201;Girancourt;88;44;881;8804;200068757;CA;4407;88000
88202;Gircourt-lès-Viéville;88;44;881;8803;200068369;CC;4407;88000
88203;Girecourt-sur-Durbion;88;44;881;8802;200042000;CC;4407;88000
88205;Girmont-Val-d'Ajol;88;44;881;8816;200068377;CC;4414;88000
88206;Gironcourt-sur-Vraine;88;44;882;8809;200068559;CC;4407;88000
88208;Godoncourt;88;44;882;8804;200068773;CC;4404;88000
88209;Golbey;88;44;881;8808;200068757;CA;4407;88501
88210;Gorhey;88;44;881;8804;200068369;CC;4407;88000
88212;Grand;88;44;882;8810;200068559;CC;4404;88000
88213;La Grande-Fosse;88;44;883;8814;200071066;CA;4417;88000
88214;Grandrupt-de-Bains;88;44;882;8816;200068773;CC;4407;88000
88215;Grandrupt;88;44;883;8811;200071066;CA;4417;88000
88216;Grandvillers;88;44;881;8802;200042000;CC;4407;88000
88218;Granges-Aumontzey;88;44;883;8807;200096642;CC;4414;88104
88219;Greux;88;44;882;8810;200068559;CC;4404;88000
88220;Grignoncourt;88;44;882;8804;200068773;CC;4404;88000
88221;Gruey-lès-Surance;88;44;881;8816;200068757;CA;4407;88000
88222;Gugnécourt;88;44;881;8802;200042000;CC;4407;88000
88223;Gugney-aux-Aulx;88;44;881;8803;200068369;CC;4407;88000
88224;Hadigny-les-Verrières;88;44;881;8803;200068757;CA;4407;88000
88225;Hadol;88;44;881;8816;200068757;CA;4407;88000
88226;Hagécourt;88;44;881;8804;200068369;CC;4407;88000
88227;Hagnéville-et-Roncourt;88;44;882;8817;200068682;CC;4407;88000
88228;Haillainville;88;44;881;8803;200068757;CA;4407;88000
88229;Harchéchamp;88;44;882;8810;200068559;CC;4404;88000
88230;Hardancourt;88;44;881;8803;200005957;CC;4407;88000
88231;Haréville;88;44;882;8817;200068682;CC;4407;88000
88232;Harmonville;88;44;882;8810;200068559;CC;4412;88000
88233;Harol;88;44;881;8804;200068369;CC;4407;88000
88236;La Haye;88;44;881;8816;200068757;CA;4407;88000
88237;Hennecourt;88;44;881;8804;200068369;CC;4407;88000
88238;Hennezel;88;44;882;8804;200068773;CC;4407;88000
88239;Hergugney;88;44;881;8803;200068757;CA;4407;88000
88240;Herpelmont;88;44;881;8802;200042000;CC;4414;88000
